organization_id,source_system,source_record_id,customer_id,company_id,customer_since,status,country,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_customer_306,cus_00306,cmp_0182,2026-01-05,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_307,cus_00307,cmp_0281,2026-01-01,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_308,cus_00308,cmp_0221,2026-01-06,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_309,cus_00309,cmp_0245,2026-01-24,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_310,cus_00310,cmp_0033,2026-01-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_311,cus_00311,cmp_0127,2026-01-27,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_312,cus_00312,cmp_0024,2026-01-24,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_313,cus_00313,cmp_0204,2026-02-27,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_314,cus_00314,cmp_0118,2026-02-17,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_315,cus_00315,cmp_0119,2026-02-16,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_316,cus_00316,cmp_0300,2026-02-19,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_317,cus_00317,cmp_0183,2026-02-24,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_318,cus_00318,cmp_0268,2026-02-14,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_319,cus_00319,cmp_0285,2026-02-14,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_320,cus_00320,cmp_0024,2026-02-17,canceled,GB,2026-07-16T15:00:00Z,2026-07-16T15:03:00Z,2026-07-16T15:05:00Z
org_northstar_001,stripe,stripe_customer_321,cus_00321,cmp_0262,2026-02-28,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_322,cus_00322,cmp_0015,2026-02-27,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_323,cus_00323,cmp_0239,2026-02-16,canceled,DE,2026-07-12T15:00:00Z,2026-07-12T15:03:00Z,2026-07-12T15:05:00Z
org_northstar_001,stripe,stripe_customer_324,cus_00324,cmp_0130,2026-02-10,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_325,cus_00325,cmp_0291,2026-02-04,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_326,cus_00326,cmp_0129,2026-02-28,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_327,cus_00327,cmp_0202,2026-02-17,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_328,cus_00328,cmp_0272,2026-02-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_329,cus_00329,cmp_0246,2026-02-10,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_330,cus_00330,cmp_0194,2026-02-01,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_331,cus_00331,cmp_0030,2026-02-25,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_332,cus_00332,cmp_0135,2026-02-04,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_333,cus_00333,cmp_0001,2026-02-07,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_334,cus_00334,cmp_0079,2026-02-12,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_335,cus_00335,cmp_0300,2026-02-21,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_336,cus_00336,cmp_0127,2026-02-25,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_337,cus_00337,cmp_0203,2026-03-20,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_338,cus_00338,cmp_0192,2026-03-05,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_339,cus_00339,cmp_0149,2026-03-18,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_340,cus_00340,cmp_0051,2026-03-14,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_341,cus_00341,cmp_0236,2026-03-11,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_342,cus_00342,cmp_0035,2026-03-08,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_343,cus_00343,cmp_0081,2026-03-20,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_344,cus_00344,cmp_0113,2026-03-01,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_345,cus_00345,cmp_0124,2026-03-20,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_346,cus_00346,cmp_0022,2026-03-17,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_347,cus_00347,cmp_0093,2026-03-20,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_348,cus_00348,cmp_0149,2026-03-23,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_349,cus_00349,cmp_0251,2026-03-27,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_350,cus_00350,cmp_0140,2026-03-24,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_351,cus_00351,cmp_0231,2026-03-28,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_352,cus_00352,cmp_0021,2026-03-19,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_353,cus_00353,cmp_0159,2026-03-12,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_354,cus_00354,cmp_0295,2026-03-16,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_355,cus_00355,cmp_0049,2026-03-25,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_356,cus_00356,cmp_0129,2026-03-01,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_357,cus_00357,cmp_0278,2026-03-28,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_358,cus_00358,cmp_0266,2026-03-28,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_359,cus_00359,cmp_0255,2026-03-11,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_360,cus_00360,cmp_0017,2026-03-16,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_361,cus_00361,cmp_0258,2026-04-22,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_362,cus_00362,cmp_0035,2026-04-22,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_363,cus_00363,cmp_0052,2026-04-13,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_364,cus_00364,cmp_0211,2026-04-08,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_365,cus_00365,cmp_0136,2026-04-18,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_366,cus_00366,cmp_0215,2026-04-15,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_367,cus_00367,cmp_0198,2026-04-11,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_368,cus_00368,cmp_0035,2026-04-18,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_369,cus_00369,cmp_0061,2026-04-06,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_370,cus_00370,cmp_0274,2026-04-17,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_371,cus_00371,cmp_0296,2026-04-22,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_372,cus_00372,cmp_0014,2026-04-21,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_373,cus_00373,cmp_0179,2026-04-22,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_374,cus_00374,cmp_0099,2026-04-15,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_375,cus_00375,cmp_0110,2026-04-15,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_376,cus_00376,cmp_0165,2026-04-12,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_377,cus_00377,cmp_0253,2026-04-27,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_378,cus_00378,cmp_0131,2026-04-18,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_379,cus_00379,cmp_0157,2026-04-01,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_380,cus_00380,cmp_0019,2026-04-26,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_381,cus_00381,cmp_0123,2026-04-25,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_382,cus_00382,cmp_0217,2026-04-10,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_383,cus_00383,cmp_0082,2026-04-19,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_384,cus_00384,cmp_0288,2026-04-17,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_385,cus_00385,cmp_0079,2026-04-15,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_386,cus_00386,cmp_0249,2026-04-19,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_387,cus_00387,cmp_0059,2026-04-26,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_388,cus_00388,cmp_0100,2026-05-26,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_389,cus_00389,cmp_0142,2026-05-15,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_390,cus_00390,cmp_0287,2026-05-23,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_391,cus_00391,cmp_0125,2026-05-22,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_392,cus_00392,cmp_0166,2026-05-07,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_393,cus_00393,cmp_0182,2026-05-21,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_394,cus_00394,cmp_0254,2026-05-15,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_395,cus_00395,cmp_0206,2026-05-01,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_396,cus_00396,cmp_0115,2026-05-23,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_397,cus_00397,cmp_0180,2026-05-13,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_398,cus_00398,cmp_0103,2026-05-04,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_399,cus_00399,cmp_0239,2026-05-12,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_400,cus_00400,cmp_0225,2026-05-04,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_401,cus_00401,cmp_0240,2026-05-04,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_402,cus_00402,cmp_0005,2026-05-14,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_403,cus_00403,cmp_0235,2026-05-06,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_404,cus_00404,cmp_0151,2026-05-07,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_405,cus_00405,cmp_0209,2026-05-15,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_406,cus_00406,cmp_0225,2026-05-02,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_407,cus_00407,cmp_0037,2026-05-13,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_408,cus_00408,cmp_0035,2026-05-11,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_409,cus_00409,cmp_0248,2026-05-05,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_410,cus_00410,cmp_0240,2026-05-17,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_411,cus_00411,cmp_0105,2026-05-14,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_412,cus_00412,cmp_0164,2026-05-23,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_413,cus_00413,cmp_0095,2026-05-13,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_414,cus_00414,cmp_0242,2026-05-08,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_415,cus_00415,cmp_0029,2026-06-27,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_416,cus_00416,cmp_0223,2026-06-13,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_417,cus_00417,cmp_0167,2026-06-08,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_418,cus_00418,cmp_0059,2026-06-23,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_419,cus_00419,cmp_0114,2026-06-11,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_420,cus_00420,cmp_0223,2026-06-03,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_421,cus_00421,cmp_0284,2026-06-03,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_422,cus_00422,cmp_0171,2026-06-15,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_423,cus_00423,cmp_0228,2026-06-28,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_424,cus_00424,cmp_0287,2026-06-13,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_425,cus_00425,cmp_0069,2026-06-14,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_426,cus_00426,cmp_0006,2026-06-24,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_427,cus_00427,cmp_0005,2026-06-12,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_428,cus_00428,cmp_0019,2026-06-18,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_429,cus_00429,cmp_0149,2026-06-03,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_430,cus_00430,cmp_0299,2026-06-27,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_431,cus_00431,cmp_0223,2026-06-21,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_432,cus_00432,cmp_0204,2026-06-20,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_433,cus_00433,cmp_0221,2026-06-01,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_434,cus_00434,cmp_0178,2026-06-03,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_435,cus_00435,cmp_0229,2026-06-23,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_436,cus_00436,cmp_0103,2026-06-16,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_437,cus_00437,cmp_0112,2026-06-03,active,CA,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_438,cus_00438,cmp_0137,2026-06-25,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_439,cus_00439,cmp_0272,2026-06-21,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_440,cus_00440,cmp_0217,2026-06-23,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_441,cus_00441,cmp_0214,2026-06-25,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_442,cus_00442,cmp_0040,2026-07-11,active,DE,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_443,cus_00443,cmp_0172,2026-07-08,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_444,cus_00444,cmp_0134,2026-07-25,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_445,cus_00445,cmp_0049,2026-07-01,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_446,cus_00446,cmp_0086,2026-07-19,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_447,cus_00447,cmp_0275,2026-07-09,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_448,cus_00448,cmp_0129,2026-07-08,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_449,cus_00449,cmp_0284,2026-07-22,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_450,cus_00450,cmp_0062,2026-07-26,active,US,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_451,cus_00451,cmp_0250,2026-07-25,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_452,cus_00452,cmp_0008,2026-07-17,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_453,cus_00453,cmp_0007,2026-07-11,active,AU,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_454,cus_00454,cmp_0022,2026-08-18,active,GB,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_455,cus_00455,cmp_0013,2026-08-11,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_456,cus_00456,cmp_0058,2026-08-23,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_457,cus_00457,cmp_0114,2026-08-11,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_customer_458,cus_00458,cmp_0222,2026-08-26,active,SG,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
