organization_id,source_system,source_record_id,company_id,company_name,industry,region,employee_count,annual_revenue_usd,lifecycle_stage,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_company_282,cmp_0282,Company 0282,Healthcare,North America,168,29503866.61,customer,2025-11-23T12:00:00Z,2025-11-23T12:05:00Z,2025-11-23T12:10:00Z
org_northstar_001,hubspot,hub_company_283,cmp_0283,Company 0283,Education,North America,45,3513030.79,prospect,2025-08-19T12:00:00Z,2025-08-19T12:05:00Z,2025-08-19T12:10:00Z
org_northstar_001,hubspot,hub_company_284,cmp_0284,Company 0284,Professional Services,North America,119,13832181.47,lead,2026-03-03T12:00:00Z,2026-03-03T12:05:00Z,2026-03-03T12:10:00Z
org_northstar_001,hubspot,hub_company_285,cmp_0285,Company 0285,Healthcare,North America,157,24287228.43,lead,2026-04-06T12:00:00Z,2026-04-06T12:05:00Z,2026-04-06T12:10:00Z
org_northstar_001,hubspot,hub_company_286,cmp_0286,Company 0286,Financial Services,Europe,20,2007646.26,prospect,2025-03-16T12:00:00Z,2025-03-16T12:05:00Z,2025-03-16T12:10:00Z
org_northstar_001,hubspot,hub_company_287,cmp_0287,Company 0287,Financial Services,North America,69,14485865.59,customer,2025-12-07T12:00:00Z,2025-12-07T12:05:00Z,2025-12-07T12:10:00Z
org_northstar_001,hubspot,hub_company_288,cmp_0288,Company 0288,Retail,Asia Pacific,257,37853812.95,customer,2025-09-06T12:00:00Z,2025-09-06T12:05:00Z,2025-09-06T12:10:00Z
org_northstar_001,hubspot,hub_company_289,cmp_0289,Company 0289,Healthcare,North America,97,13754048.61,customer,2026-01-25T12:00:00Z,2026-01-25T12:05:00Z,2026-01-25T12:10:00Z
org_northstar_001,hubspot,hub_company_290,cmp_0290,Company 0290,Education,Asia Pacific,447,88508802.62,prospect,2025-04-11T12:00:00Z,2025-04-11T12:05:00Z,2025-04-11T12:10:00Z
org_northstar_001,hubspot,hub_company_291,cmp_0291,Company 0291,Financial Services,North America,129,11782550.07,prospect,2026-02-28T12:00:00Z,2026-02-28T12:05:00Z,2026-02-28T12:10:00Z
org_northstar_001,hubspot,hub_company_292,cmp_0292,Company 0292,Manufacturing,Europe,123,20403058.66,prospect,2026-01-24T12:00:00Z,2026-01-24T12:05:00Z,2026-01-24T12:10:00Z
org_northstar_001,hubspot,hub_company_293,cmp_0293,Company 0293,Education,North America,108,9676172.95,customer,2026-05-16T12:00:00Z,2026-05-16T12:05:00Z,2026-05-16T12:10:00Z
org_northstar_001,hubspot,hub_company_294,cmp_0294,Company 0294,Financial Services,Latin America,354,50746685.23,customer,2025-07-08T12:00:00Z,2025-07-08T12:05:00Z,2025-07-08T12:10:00Z
org_northstar_001,hubspot,hub_company_295,cmp_0295,Company 0295,Education,Europe,196,15585040.32,lead,2025-03-18T12:00:00Z,2025-03-18T12:05:00Z,2025-03-18T12:10:00Z
org_northstar_001,hubspot,hub_company_296,cmp_0296,Company 0296,Manufacturing,Europe,111,22282863.83,churned,2025-08-12T12:00:00Z,2025-08-12T12:05:00Z,2025-08-12T12:10:00Z
org_northstar_001,hubspot,hub_company_297,cmp_0297,Company 0297,Financial Services,North America,97,20064169.55,lead,2026-05-15T12:00:00Z,2026-05-15T12:05:00Z,2026-05-15T12:10:00Z
org_northstar_001,hubspot,hub_company_298,cmp_0298,Company 0298,Manufacturing,North America,62,7416548.76,customer,2026-03-17T12:00:00Z,2026-03-17T12:05:00Z,2026-03-17T12:10:00Z
org_northstar_001,hubspot,hub_company_299,cmp_0299,Company 0299,Manufacturing,North America,83,13911885.99,prospect,2025-03-22T12:00:00Z,2025-03-22T12:05:00Z,2025-03-22T12:10:00Z
org_northstar_001,hubspot,hub_company_300,cmp_0300,Company 0300,Education,North America,443,56145360.05,prospect,2025-03-24T12:00:00Z,2025-03-24T12:05:00Z,2025-03-24T12:10:00Z
