organization_id,source_system,source_record_id,expense_id,expense_date,category,vendor,amount_usd,department,is_recurring,source_updated_at,ingested_at,normalized_at
org_northstar_001,quickbooks,qbo_expense_662,exp_000662,2025-11-27,Payroll,Payroll Vendor 15,12257.08,People,true,2025-11-27T19:00:00Z,2025-11-27T19:03:00Z,2025-11-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_663,exp_000663,2025-11-11,Travel,Travel Vendor 17,655.83,Sales,false,2025-11-11T19:00:00Z,2025-11-11T19:03:00Z,2025-11-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_664,exp_000664,2025-11-09,Cloud Hosting,Cloud Hosting Vendor 09,2079.64,Engineering,true,2025-11-09T19:00:00Z,2025-11-09T19:03:00Z,2025-11-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_665,exp_000665,2025-11-14,Contractors,Contractors Vendor 13,3013.52,Operations,false,2025-11-14T19:00:00Z,2025-11-14T19:03:00Z,2025-11-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_666,exp_000666,2025-11-14,Software,Software Vendor 12,1429.34,Engineering,true,2025-11-14T19:00:00Z,2025-11-14T19:03:00Z,2025-11-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_667,exp_000667,2025-11-19,Cloud Hosting,Cloud Hosting Vendor 08,5507.88,Engineering,true,2025-11-19T19:00:00Z,2025-11-19T19:03:00Z,2025-11-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_668,exp_000668,2025-11-07,Paid Media,Paid Media Vendor 10,1018.93,Marketing,false,2025-11-07T19:00:00Z,2025-11-07T19:03:00Z,2025-11-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_669,exp_000669,2025-11-11,Cloud Hosting,Cloud Hosting Vendor 06,3749.16,Engineering,true,2025-11-11T19:00:00Z,2025-11-11T19:03:00Z,2025-11-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_670,exp_000670,2025-11-15,Professional Services,Professional Services Vendor 03,1399.21,Finance,false,2025-11-15T19:00:00Z,2025-11-15T19:03:00Z,2025-11-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_671,exp_000671,2025-11-12,Paid Media,Paid Media Vendor 14,1921.31,Marketing,false,2025-11-12T19:00:00Z,2025-11-12T19:03:00Z,2025-11-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_672,exp_000672,2025-11-26,Cloud Hosting,Cloud Hosting Vendor 07,2380.22,Engineering,true,2025-11-26T19:00:00Z,2025-11-26T19:03:00Z,2025-11-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_673,exp_000673,2025-11-04,Cloud Hosting,Cloud Hosting Vendor 18,2573.26,Engineering,true,2025-11-04T19:00:00Z,2025-11-04T19:03:00Z,2025-11-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_674,exp_000674,2025-11-22,Professional Services,Professional Services Vendor 17,1745.17,Finance,false,2025-11-22T19:00:00Z,2025-11-22T19:03:00Z,2025-11-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_675,exp_000675,2025-11-19,Software,Software Vendor 02,696.85,Engineering,true,2025-11-19T19:00:00Z,2025-11-19T19:03:00Z,2025-11-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_676,exp_000676,2025-11-28,Payroll,Payroll Vendor 11,11065.8,People,true,2025-11-28T19:00:00Z,2025-11-28T19:03:00Z,2025-11-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_677,exp_000677,2025-11-19,Payroll,Payroll Vendor 01,19281.96,People,true,2025-11-19T19:00:00Z,2025-11-19T19:03:00Z,2025-11-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_678,exp_000678,2025-11-28,Travel,Travel Vendor 12,816.62,Sales,false,2025-11-28T19:00:00Z,2025-11-28T19:03:00Z,2025-11-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_679,exp_000679,2025-11-28,Software,Software Vendor 15,865.84,Engineering,true,2025-11-28T19:00:00Z,2025-11-28T19:03:00Z,2025-11-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_680,exp_000680,2025-11-15,Paid Media,Paid Media Vendor 15,2080.52,Marketing,false,2025-11-15T19:00:00Z,2025-11-15T19:03:00Z,2025-11-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_681,exp_000681,2025-11-09,Payroll,Payroll Vendor 06,24347.8,People,true,2025-11-09T19:00:00Z,2025-11-09T19:03:00Z,2025-11-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_682,exp_000682,2025-11-27,Contractors,Contractors Vendor 15,3045.79,Operations,false,2025-11-27T19:00:00Z,2025-11-27T19:03:00Z,2025-11-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_683,exp_000683,2025-11-07,Software,Software Vendor 15,1890.56,Engineering,true,2025-11-07T19:00:00Z,2025-11-07T19:03:00Z,2025-11-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_684,exp_000684,2025-11-02,Paid Media,Paid Media Vendor 08,1898.84,Marketing,false,2025-11-02T19:00:00Z,2025-11-02T19:03:00Z,2025-11-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_685,exp_000685,2025-11-25,Paid Media,Paid Media Vendor 17,1334.05,Marketing,false,2025-11-25T19:00:00Z,2025-11-25T19:03:00Z,2025-11-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_686,exp_000686,2025-11-10,Office,Office Vendor 12,521.08,Operations,false,2025-11-10T19:00:00Z,2025-11-10T19:03:00Z,2025-11-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_687,exp_000687,2025-11-02,Travel,Travel Vendor 09,2482.8,Sales,false,2025-11-02T19:00:00Z,2025-11-02T19:03:00Z,2025-11-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_688,exp_000688,2025-11-04,Professional Services,Professional Services Vendor 16,1303.95,Finance,false,2025-11-04T19:00:00Z,2025-11-04T19:03:00Z,2025-11-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_689,exp_000689,2025-11-11,Cloud Hosting,Cloud Hosting Vendor 18,1288.63,Engineering,true,2025-11-11T19:00:00Z,2025-11-11T19:03:00Z,2025-11-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_690,exp_000690,2025-11-17,Paid Media,Paid Media Vendor 02,1001.32,Marketing,false,2025-11-17T19:00:00Z,2025-11-17T19:03:00Z,2025-11-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_691,exp_000691,2025-11-05,Cloud Hosting,Cloud Hosting Vendor 11,3337.65,Engineering,true,2025-11-05T19:00:00Z,2025-11-05T19:03:00Z,2025-11-05T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_692,exp_000692,2025-11-13,Software,Software Vendor 14,722.81,Engineering,true,2025-11-13T19:00:00Z,2025-11-13T19:03:00Z,2025-11-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_693,exp_000693,2025-11-19,Professional Services,Professional Services Vendor 11,864.92,Finance,false,2025-11-19T19:00:00Z,2025-11-19T19:03:00Z,2025-11-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_694,exp_000694,2025-11-04,Professional Services,Professional Services Vendor 15,2148.12,Finance,false,2025-11-04T19:00:00Z,2025-11-04T19:03:00Z,2025-11-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_695,exp_000695,2025-11-12,Software,Software Vendor 14,1409.12,Engineering,true,2025-11-12T19:00:00Z,2025-11-12T19:03:00Z,2025-11-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_696,exp_000696,2025-11-26,Travel,Travel Vendor 09,1271.06,Sales,false,2025-11-26T19:00:00Z,2025-11-26T19:03:00Z,2025-11-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_697,exp_000697,2025-11-28,Software,Software Vendor 12,1243.17,Engineering,true,2025-11-28T19:00:00Z,2025-11-28T19:03:00Z,2025-11-28T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_698,exp_000698,2025-11-04,Cloud Hosting,Cloud Hosting Vendor 16,2905.98,Engineering,true,2025-11-04T19:00:00Z,2025-11-04T19:03:00Z,2025-11-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_699,exp_000699,2025-11-03,Paid Media,Paid Media Vendor 02,1278.77,Marketing,false,2025-11-03T19:00:00Z,2025-11-03T19:03:00Z,2025-11-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_700,exp_000700,2025-11-23,Paid Media,Paid Media Vendor 04,2589.99,Marketing,false,2025-11-23T19:00:00Z,2025-11-23T19:03:00Z,2025-11-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_701,exp_000701,2025-11-14,Professional Services,Professional Services Vendor 15,2835.68,Finance,false,2025-11-14T19:00:00Z,2025-11-14T19:03:00Z,2025-11-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_702,exp_000702,2025-11-05,Cloud Hosting,Cloud Hosting Vendor 02,4416.4,Engineering,true,2025-11-05T19:00:00Z,2025-11-05T19:03:00Z,2025-11-05T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_703,exp_000703,2025-11-12,Professional Services,Professional Services Vendor 04,1615.14,Finance,false,2025-11-12T19:00:00Z,2025-11-12T19:03:00Z,2025-11-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_704,exp_000704,2025-11-18,Professional Services,Professional Services Vendor 18,426.0,Finance,false,2025-11-18T19:00:00Z,2025-11-18T19:03:00Z,2025-11-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_705,exp_000705,2025-11-09,Paid Media,Paid Media Vendor 07,2845.36,Marketing,false,2025-11-09T19:00:00Z,2025-11-09T19:03:00Z,2025-11-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_706,exp_000706,2025-11-02,Contractors,Contractors Vendor 11,1445.49,Operations,false,2025-11-02T19:00:00Z,2025-11-02T19:03:00Z,2025-11-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_707,exp_000707,2025-11-19,Travel,Travel Vendor 17,1299.43,Sales,false,2025-11-19T19:00:00Z,2025-11-19T19:03:00Z,2025-11-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_708,exp_000708,2025-11-15,Professional Services,Professional Services Vendor 14,965.35,Finance,false,2025-11-15T19:00:00Z,2025-11-15T19:03:00Z,2025-11-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_709,exp_000709,2025-11-24,Office,Office Vendor 01,674.91,Operations,false,2025-11-24T19:00:00Z,2025-11-24T19:03:00Z,2025-11-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_710,exp_000710,2025-11-27,Paid Media,Paid Media Vendor 14,2197.12,Marketing,false,2025-11-27T19:00:00Z,2025-11-27T19:03:00Z,2025-11-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_711,exp_000711,2025-11-06,Paid Media,Paid Media Vendor 07,952.3,Marketing,false,2025-11-06T19:00:00Z,2025-11-06T19:03:00Z,2025-11-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_712,exp_000712,2025-11-11,Office,Office Vendor 01,812.9,Operations,false,2025-11-11T19:00:00Z,2025-11-11T19:03:00Z,2025-11-11T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_713,exp_000713,2025-11-04,Cloud Hosting,Cloud Hosting Vendor 06,1627.79,Engineering,true,2025-11-04T19:00:00Z,2025-11-04T19:03:00Z,2025-11-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_714,exp_000714,2025-11-21,Professional Services,Professional Services Vendor 15,1025.34,Finance,false,2025-11-21T19:00:00Z,2025-11-21T19:03:00Z,2025-11-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_715,exp_000715,2025-11-03,Office,Office Vendor 13,543.41,Operations,false,2025-11-03T19:00:00Z,2025-11-03T19:03:00Z,2025-11-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_716,exp_000716,2025-12-04,Payroll,Payroll Vendor 05,41794.96,People,true,2025-12-04T19:00:00Z,2025-12-04T19:03:00Z,2025-12-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_717,exp_000717,2025-12-12,Contractors,Contractors Vendor 06,3292.25,Operations,false,2025-12-12T19:00:00Z,2025-12-12T19:03:00Z,2025-12-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_718,exp_000718,2025-12-04,Professional Services,Professional Services Vendor 09,1921.89,Finance,false,2025-12-04T19:00:00Z,2025-12-04T19:03:00Z,2025-12-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_719,exp_000719,2025-12-14,Office,Office Vendor 18,455.26,Operations,false,2025-12-14T19:00:00Z,2025-12-14T19:03:00Z,2025-12-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_720,exp_000720,2025-12-02,Contractors,Contractors Vendor 03,1515.58,Operations,false,2025-12-02T19:00:00Z,2025-12-02T19:03:00Z,2025-12-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_721,exp_000721,2025-12-07,Payroll,Payroll Vendor 15,16907.94,People,true,2025-12-07T19:00:00Z,2025-12-07T19:03:00Z,2025-12-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_722,exp_000722,2025-12-14,Paid Media,Paid Media Vendor 03,1381.35,Marketing,false,2025-12-14T19:00:00Z,2025-12-14T19:03:00Z,2025-12-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_723,exp_000723,2025-12-27,Software,Software Vendor 15,1156.44,Engineering,true,2025-12-27T19:00:00Z,2025-12-27T19:03:00Z,2025-12-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_724,exp_000724,2025-12-21,Office,Office Vendor 05,281.56,Operations,false,2025-12-21T19:00:00Z,2025-12-21T19:03:00Z,2025-12-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_725,exp_000725,2025-12-22,Cloud Hosting,Cloud Hosting Vendor 13,1202.25,Engineering,true,2025-12-22T19:00:00Z,2025-12-22T19:03:00Z,2025-12-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_726,exp_000726,2025-12-26,Paid Media,Paid Media Vendor 02,2276.53,Marketing,false,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_727,exp_000727,2025-12-26,Software,Software Vendor 15,1119.08,Engineering,true,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_728,exp_000728,2025-12-16,Office,Office Vendor 01,679.47,Operations,false,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_729,exp_000729,2025-12-26,Professional Services,Professional Services Vendor 12,1726.8,Finance,false,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_730,exp_000730,2025-12-27,Payroll,Payroll Vendor 14,13826.55,People,true,2025-12-27T19:00:00Z,2025-12-27T19:03:00Z,2025-12-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_731,exp_000731,2025-12-17,Office,Office Vendor 10,883.21,Operations,false,2025-12-17T19:00:00Z,2025-12-17T19:03:00Z,2025-12-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_732,exp_000732,2025-12-16,Software,Software Vendor 16,922.15,Engineering,true,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_733,exp_000733,2025-12-10,Contractors,Contractors Vendor 10,2378.58,Operations,false,2025-12-10T19:00:00Z,2025-12-10T19:03:00Z,2025-12-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_734,exp_000734,2025-12-15,Travel,Travel Vendor 14,945.01,Sales,false,2025-12-15T19:00:00Z,2025-12-15T19:03:00Z,2025-12-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_735,exp_000735,2025-12-16,Contractors,Contractors Vendor 13,1474.95,Operations,false,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_736,exp_000736,2025-12-09,Payroll,Payroll Vendor 13,11998.39,People,true,2025-12-09T19:00:00Z,2025-12-09T19:03:00Z,2025-12-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_737,exp_000737,2025-12-09,Contractors,Contractors Vendor 18,1585.4,Operations,false,2025-12-09T19:00:00Z,2025-12-09T19:03:00Z,2025-12-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_738,exp_000738,2025-12-19,Paid Media,Paid Media Vendor 01,1095.0,Marketing,false,2025-12-19T19:00:00Z,2025-12-19T19:03:00Z,2025-12-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_739,exp_000739,2025-12-06,Contractors,Contractors Vendor 12,2907.07,Operations,false,2025-12-06T19:00:00Z,2025-12-06T19:03:00Z,2025-12-06T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_740,exp_000740,2025-12-24,Travel,Travel Vendor 02,1168.39,Sales,false,2025-12-24T19:00:00Z,2025-12-24T19:03:00Z,2025-12-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_741,exp_000741,2025-12-15,Payroll,Payroll Vendor 02,10918.49,People,true,2025-12-15T19:00:00Z,2025-12-15T19:03:00Z,2025-12-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_742,exp_000742,2025-12-26,Office,Office Vendor 08,586.44,Operations,false,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_743,exp_000743,2025-12-21,Professional Services,Professional Services Vendor 11,1282.67,Finance,false,2025-12-21T19:00:00Z,2025-12-21T19:03:00Z,2025-12-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_744,exp_000744,2025-12-05,Paid Media,Paid Media Vendor 18,3952.16,Marketing,false,2025-12-05T19:00:00Z,2025-12-05T19:03:00Z,2025-12-05T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_745,exp_000745,2025-12-19,Paid Media,Paid Media Vendor 11,995.17,Marketing,false,2025-12-19T19:00:00Z,2025-12-19T19:03:00Z,2025-12-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_746,exp_000746,2025-12-12,Payroll,Payroll Vendor 04,12027.8,People,true,2025-12-12T19:00:00Z,2025-12-12T19:03:00Z,2025-12-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_747,exp_000747,2025-12-17,Contractors,Contractors Vendor 10,1577.63,Operations,false,2025-12-17T19:00:00Z,2025-12-17T19:03:00Z,2025-12-17T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_748,exp_000748,2025-12-03,Cloud Hosting,Cloud Hosting Vendor 08,4705.44,Engineering,true,2025-12-03T19:00:00Z,2025-12-03T19:03:00Z,2025-12-03T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_749,exp_000749,2025-12-13,Contractors,Contractors Vendor 14,2118.28,Operations,false,2025-12-13T19:00:00Z,2025-12-13T19:03:00Z,2025-12-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_750,exp_000750,2025-12-25,Cloud Hosting,Cloud Hosting Vendor 09,2409.35,Engineering,true,2025-12-25T19:00:00Z,2025-12-25T19:03:00Z,2025-12-25T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_751,exp_000751,2025-12-08,Professional Services,Professional Services Vendor 13,1513.4,Finance,false,2025-12-08T19:00:00Z,2025-12-08T19:03:00Z,2025-12-08T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_752,exp_000752,2025-12-16,Paid Media,Paid Media Vendor 12,1711.4,Marketing,false,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_753,exp_000753,2025-12-18,Payroll,Payroll Vendor 13,7472.25,People,true,2025-12-18T19:00:00Z,2025-12-18T19:03:00Z,2025-12-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_754,exp_000754,2025-12-10,Paid Media,Paid Media Vendor 10,1104.87,Marketing,false,2025-12-10T19:00:00Z,2025-12-10T19:03:00Z,2025-12-10T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_755,exp_000755,2025-12-20,Travel,Travel Vendor 10,1040.94,Sales,false,2025-12-20T19:00:00Z,2025-12-20T19:03:00Z,2025-12-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_756,exp_000756,2025-12-23,Payroll,Payroll Vendor 08,10793.38,People,true,2025-12-23T19:00:00Z,2025-12-23T19:03:00Z,2025-12-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_757,exp_000757,2025-12-15,Travel,Travel Vendor 05,1264.42,Sales,false,2025-12-15T19:00:00Z,2025-12-15T19:03:00Z,2025-12-15T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_758,exp_000758,2025-12-16,Professional Services,Professional Services Vendor 17,1899.28,Finance,false,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_759,exp_000759,2025-12-20,Professional Services,Professional Services Vendor 04,921.26,Finance,false,2025-12-20T19:00:00Z,2025-12-20T19:03:00Z,2025-12-20T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_760,exp_000760,2025-12-27,Software,Software Vendor 03,461.74,Engineering,true,2025-12-27T19:00:00Z,2025-12-27T19:03:00Z,2025-12-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_761,exp_000761,2025-12-09,Professional Services,Professional Services Vendor 08,759.37,Finance,false,2025-12-09T19:00:00Z,2025-12-09T19:03:00Z,2025-12-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_762,exp_000762,2025-12-13,Software,Software Vendor 08,965.64,Engineering,true,2025-12-13T19:00:00Z,2025-12-13T19:03:00Z,2025-12-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_763,exp_000763,2025-12-13,Professional Services,Professional Services Vendor 16,2232.26,Finance,false,2025-12-13T19:00:00Z,2025-12-13T19:03:00Z,2025-12-13T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_764,exp_000764,2025-12-19,Software,Software Vendor 05,617.93,Engineering,true,2025-12-19T19:00:00Z,2025-12-19T19:03:00Z,2025-12-19T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_765,exp_000765,2025-12-14,Software,Software Vendor 17,619.59,Engineering,true,2025-12-14T19:00:00Z,2025-12-14T19:03:00Z,2025-12-14T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_766,exp_000766,2025-12-21,Paid Media,Paid Media Vendor 08,1356.13,Marketing,false,2025-12-21T19:00:00Z,2025-12-21T19:03:00Z,2025-12-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_767,exp_000767,2025-12-21,Software,Software Vendor 07,562.58,Engineering,true,2025-12-21T19:00:00Z,2025-12-21T19:03:00Z,2025-12-21T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_768,exp_000768,2025-12-05,Software,Software Vendor 13,522.11,Engineering,true,2025-12-05T19:00:00Z,2025-12-05T19:03:00Z,2025-12-05T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_769,exp_000769,2025-12-16,Cloud Hosting,Cloud Hosting Vendor 10,5274.63,Engineering,true,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_770,exp_000770,2025-12-22,Contractors,Contractors Vendor 17,1349.51,Operations,false,2025-12-22T19:00:00Z,2025-12-22T19:03:00Z,2025-12-22T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_771,exp_000771,2025-12-24,Cloud Hosting,Cloud Hosting Vendor 05,6459.25,Engineering,true,2025-12-24T19:00:00Z,2025-12-24T19:03:00Z,2025-12-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_772,exp_000772,2025-12-24,Contractors,Contractors Vendor 09,6081.88,Operations,false,2025-12-24T19:00:00Z,2025-12-24T19:03:00Z,2025-12-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_773,exp_000773,2025-12-26,Cloud Hosting,Cloud Hosting Vendor 08,5101.49,Engineering,true,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_774,exp_000774,2025-12-26,Travel,Travel Vendor 05,1360.72,Sales,false,2025-12-26T19:00:00Z,2025-12-26T19:03:00Z,2025-12-26T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_775,exp_000775,2025-12-05,Paid Media,Paid Media Vendor 18,2418.83,Marketing,false,2025-12-05T19:00:00Z,2025-12-05T19:03:00Z,2025-12-05T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_776,exp_000776,2025-12-27,Payroll,Payroll Vendor 15,8671.68,People,true,2025-12-27T19:00:00Z,2025-12-27T19:03:00Z,2025-12-27T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_777,exp_000777,2025-12-18,Professional Services,Professional Services Vendor 12,1341.96,Finance,false,2025-12-18T19:00:00Z,2025-12-18T19:03:00Z,2025-12-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_778,exp_000778,2025-12-09,Travel,Travel Vendor 10,2005.68,Sales,false,2025-12-09T19:00:00Z,2025-12-09T19:03:00Z,2025-12-09T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_779,exp_000779,2025-12-24,Contractors,Contractors Vendor 15,1195.25,Operations,false,2025-12-24T19:00:00Z,2025-12-24T19:03:00Z,2025-12-24T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_780,exp_000780,2025-12-16,Paid Media,Paid Media Vendor 06,965.69,Marketing,false,2025-12-16T19:00:00Z,2025-12-16T19:03:00Z,2025-12-16T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_781,exp_000781,2026-01-07,Paid Media,Paid Media Vendor 12,1170.83,Marketing,false,2026-01-07T19:00:00Z,2026-01-07T19:03:00Z,2026-01-07T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_782,exp_000782,2026-01-23,Travel,Travel Vendor 08,1074.42,Sales,false,2026-01-23T19:00:00Z,2026-01-23T19:03:00Z,2026-01-23T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_783,exp_000783,2026-01-18,Professional Services,Professional Services Vendor 07,1277.54,Finance,false,2026-01-18T19:00:00Z,2026-01-18T19:03:00Z,2026-01-18T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_784,exp_000784,2026-01-04,Cloud Hosting,Cloud Hosting Vendor 14,2241.9,Engineering,true,2026-01-04T19:00:00Z,2026-01-04T19:03:00Z,2026-01-04T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_785,exp_000785,2026-01-12,Contractors,Contractors Vendor 12,2817.66,Operations,false,2026-01-12T19:00:00Z,2026-01-12T19:03:00Z,2026-01-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_786,exp_000786,2026-01-02,Professional Services,Professional Services Vendor 16,1322.51,Finance,false,2026-01-02T19:00:00Z,2026-01-02T19:03:00Z,2026-01-02T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_787,exp_000787,2026-01-12,Cloud Hosting,Cloud Hosting Vendor 18,2882.67,Engineering,true,2026-01-12T19:00:00Z,2026-01-12T19:03:00Z,2026-01-12T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_788,exp_000788,2026-01-08,Paid Media,Paid Media Vendor 12,2402.45,Marketing,false,2026-01-08T19:00:00Z,2026-01-08T19:03:00Z,2026-01-08T19:06:00Z
org_northstar_001,quickbooks,qbo_expense_789,exp_000789,2026-01-06,Office,Office Vendor 12,1009.0,Operations,false,2026-01-06T19:00:00Z,2026-01-06T19:03:00Z,2026-01-06T19:06:00Z
