organization_id,source_system,source_record_id,subscription_id,customer_id,plan,monthly_recurring_revenue_usd,status,start_date,cancel_date,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_subscription_289,sub_00289,cus_00289,Starter,499,active,2026-01-09,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_290,sub_00290,cus_00290,Growth,999,active,2026-01-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_291,sub_00291,cus_00291,Scale,1999,active,2026-01-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_292,sub_00292,cus_00292,Scale,1999,active,2026-01-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_293,sub_00293,cus_00293,Scale,1999,active,2026-01-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_294,sub_00294,cus_00294,Starter,499,active,2026-01-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_295,sub_00295,cus_00295,Starter,499,active,2026-01-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_296,sub_00296,cus_00296,Starter,499,active,2026-01-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_297,sub_00297,cus_00297,Growth,999,active,2026-01-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_298,sub_00298,cus_00298,Growth,999,active,2026-01-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_299,sub_00299,cus_00299,Starter,499,active,2026-01-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_300,sub_00300,cus_00300,Scale,1999,active,2026-01-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_301,sub_00301,cus_00301,Starter,499,active,2026-01-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_302,sub_00302,cus_00302,Scale,1999,active,2026-01-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_303,sub_00303,cus_00303,Starter,499,active,2026-01-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_304,sub_00304,cus_00304,Scale,1999,active,2026-01-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_305,sub_00305,cus_00305,Growth,999,active,2026-01-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_306,sub_00306,cus_00306,Starter,499,active,2026-01-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_307,sub_00307,cus_00307,Starter,499,active,2026-01-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_308,sub_00308,cus_00308,Starter,499,active,2026-01-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_309,sub_00309,cus_00309,Starter,499,active,2026-01-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_310,sub_00310,cus_00310,Scale,1999,active,2026-01-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_311,sub_00311,cus_00311,Enterprise,3999,active,2026-01-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_312,sub_00312,cus_00312,Scale,1999,active,2026-01-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_313,sub_00313,cus_00313,Starter,499,active,2026-02-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_314,sub_00314,cus_00314,Enterprise,3999,active,2026-02-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_315,sub_00315,cus_00315,Growth,999,active,2026-02-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_316,sub_00316,cus_00316,Starter,499,active,2026-02-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_317,sub_00317,cus_00317,Growth,999,active,2026-02-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_318,sub_00318,cus_00318,Growth,999,active,2026-02-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_319,sub_00319,cus_00319,Growth,999,active,2026-02-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_320,sub_00320,cus_00320,Starter,499,canceled,2026-02-17,2026-07-16,2026-07-16T15:00:00Z,2026-07-16T15:03:00Z,2026-07-16T15:05:00Z
org_northstar_001,stripe,stripe_subscription_321,sub_00321,cus_00321,Growth,999,active,2026-02-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_322,sub_00322,cus_00322,Starter,499,active,2026-02-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_323,sub_00323,cus_00323,Starter,499,canceled,2026-02-16,2026-07-12,2026-07-12T15:00:00Z,2026-07-12T15:03:00Z,2026-07-12T15:05:00Z
org_northstar_001,stripe,stripe_subscription_324,sub_00324,cus_00324,Starter,499,active,2026-02-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_325,sub_00325,cus_00325,Growth,999,active,2026-02-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_326,sub_00326,cus_00326,Scale,1999,active,2026-02-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_327,sub_00327,cus_00327,Growth,999,active,2026-02-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_328,sub_00328,cus_00328,Starter,499,active,2026-02-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_329,sub_00329,cus_00329,Scale,1999,active,2026-02-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_330,sub_00330,cus_00330,Growth,999,active,2026-02-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_331,sub_00331,cus_00331,Starter,499,active,2026-02-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_332,sub_00332,cus_00332,Starter,499,active,2026-02-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_333,sub_00333,cus_00333,Growth,999,active,2026-02-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_334,sub_00334,cus_00334,Scale,1999,active,2026-02-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_335,sub_00335,cus_00335,Starter,499,active,2026-02-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_336,sub_00336,cus_00336,Growth,999,active,2026-02-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_337,sub_00337,cus_00337,Scale,1999,active,2026-03-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_338,sub_00338,cus_00338,Growth,999,active,2026-03-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_339,sub_00339,cus_00339,Enterprise,3999,active,2026-03-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_340,sub_00340,cus_00340,Starter,499,active,2026-03-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_341,sub_00341,cus_00341,Starter,499,active,2026-03-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_342,sub_00342,cus_00342,Starter,499,active,2026-03-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_343,sub_00343,cus_00343,Scale,1999,active,2026-03-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_344,sub_00344,cus_00344,Starter,499,active,2026-03-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_345,sub_00345,cus_00345,Growth,999,active,2026-03-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_346,sub_00346,cus_00346,Growth,999,active,2026-03-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_347,sub_00347,cus_00347,Scale,1999,active,2026-03-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_348,sub_00348,cus_00348,Scale,1999,active,2026-03-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_349,sub_00349,cus_00349,Scale,1999,active,2026-03-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_350,sub_00350,cus_00350,Growth,999,active,2026-03-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_351,sub_00351,cus_00351,Growth,999,active,2026-03-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_352,sub_00352,cus_00352,Enterprise,3999,active,2026-03-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_353,sub_00353,cus_00353,Scale,1999,active,2026-03-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_354,sub_00354,cus_00354,Enterprise,3999,active,2026-03-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_355,sub_00355,cus_00355,Enterprise,3999,active,2026-03-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_356,sub_00356,cus_00356,Starter,499,active,2026-03-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_357,sub_00357,cus_00357,Scale,1999,active,2026-03-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_358,sub_00358,cus_00358,Scale,1999,active,2026-03-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_359,sub_00359,cus_00359,Growth,999,active,2026-03-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_360,sub_00360,cus_00360,Scale,1999,active,2026-03-16,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_361,sub_00361,cus_00361,Scale,1999,active,2026-04-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_362,sub_00362,cus_00362,Scale,1999,active,2026-04-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_363,sub_00363,cus_00363,Starter,499,active,2026-04-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_364,sub_00364,cus_00364,Starter,499,active,2026-04-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_365,sub_00365,cus_00365,Scale,1999,active,2026-04-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_366,sub_00366,cus_00366,Enterprise,3999,active,2026-04-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_367,sub_00367,cus_00367,Scale,1999,active,2026-04-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_368,sub_00368,cus_00368,Enterprise,3999,active,2026-04-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_369,sub_00369,cus_00369,Scale,1999,active,2026-04-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_370,sub_00370,cus_00370,Growth,999,active,2026-04-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_371,sub_00371,cus_00371,Growth,999,active,2026-04-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_372,sub_00372,cus_00372,Growth,999,active,2026-04-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_373,sub_00373,cus_00373,Enterprise,3999,active,2026-04-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_374,sub_00374,cus_00374,Scale,1999,active,2026-04-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_375,sub_00375,cus_00375,Scale,1999,active,2026-04-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_376,sub_00376,cus_00376,Growth,999,active,2026-04-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_377,sub_00377,cus_00377,Starter,499,active,2026-04-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_378,sub_00378,cus_00378,Scale,1999,active,2026-04-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_379,sub_00379,cus_00379,Starter,499,active,2026-04-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_380,sub_00380,cus_00380,Growth,999,active,2026-04-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_381,sub_00381,cus_00381,Scale,1999,active,2026-04-25,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_382,sub_00382,cus_00382,Enterprise,3999,active,2026-04-10,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_383,sub_00383,cus_00383,Growth,999,active,2026-04-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_384,sub_00384,cus_00384,Growth,999,active,2026-04-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_385,sub_00385,cus_00385,Enterprise,3999,active,2026-04-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_386,sub_00386,cus_00386,Scale,1999,active,2026-04-19,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_387,sub_00387,cus_00387,Scale,1999,active,2026-04-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_388,sub_00388,cus_00388,Growth,999,active,2026-05-26,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_389,sub_00389,cus_00389,Scale,1999,active,2026-05-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_390,sub_00390,cus_00390,Enterprise,3999,active,2026-05-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_391,sub_00391,cus_00391,Growth,999,active,2026-05-22,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_392,sub_00392,cus_00392,Enterprise,3999,active,2026-05-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_393,sub_00393,cus_00393,Scale,1999,active,2026-05-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_394,sub_00394,cus_00394,Starter,499,active,2026-05-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_395,sub_00395,cus_00395,Scale,1999,active,2026-05-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_396,sub_00396,cus_00396,Starter,499,active,2026-05-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_397,sub_00397,cus_00397,Enterprise,3999,active,2026-05-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_398,sub_00398,cus_00398,Growth,999,active,2026-05-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_399,sub_00399,cus_00399,Starter,499,active,2026-05-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_400,sub_00400,cus_00400,Enterprise,3999,active,2026-05-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_401,sub_00401,cus_00401,Growth,999,active,2026-05-04,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_402,sub_00402,cus_00402,Scale,1999,active,2026-05-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_403,sub_00403,cus_00403,Growth,999,active,2026-05-06,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_404,sub_00404,cus_00404,Growth,999,active,2026-05-07,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_405,sub_00405,cus_00405,Growth,999,active,2026-05-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_406,sub_00406,cus_00406,Starter,499,active,2026-05-02,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_407,sub_00407,cus_00407,Growth,999,active,2026-05-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_408,sub_00408,cus_00408,Growth,999,active,2026-05-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_409,sub_00409,cus_00409,Starter,499,active,2026-05-05,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_410,sub_00410,cus_00410,Starter,499,active,2026-05-17,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_411,sub_00411,cus_00411,Growth,999,active,2026-05-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_412,sub_00412,cus_00412,Scale,1999,active,2026-05-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_413,sub_00413,cus_00413,Scale,1999,active,2026-05-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_414,sub_00414,cus_00414,Starter,499,active,2026-05-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_415,sub_00415,cus_00415,Scale,1999,active,2026-06-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_416,sub_00416,cus_00416,Enterprise,3999,active,2026-06-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_417,sub_00417,cus_00417,Scale,1999,active,2026-06-08,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_418,sub_00418,cus_00418,Scale,1999,active,2026-06-23,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_419,sub_00419,cus_00419,Starter,499,active,2026-06-11,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_420,sub_00420,cus_00420,Growth,999,active,2026-06-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_421,sub_00421,cus_00421,Starter,499,active,2026-06-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_422,sub_00422,cus_00422,Starter,499,active,2026-06-15,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_423,sub_00423,cus_00423,Growth,999,active,2026-06-28,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_424,sub_00424,cus_00424,Starter,499,active,2026-06-13,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_425,sub_00425,cus_00425,Starter,499,active,2026-06-14,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_426,sub_00426,cus_00426,Starter,499,active,2026-06-24,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_427,sub_00427,cus_00427,Enterprise,3999,active,2026-06-12,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_428,sub_00428,cus_00428,Growth,999,active,2026-06-18,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_429,sub_00429,cus_00429,Starter,499,active,2026-06-03,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_430,sub_00430,cus_00430,Scale,1999,active,2026-06-27,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_431,sub_00431,cus_00431,Starter,499,active,2026-06-21,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_432,sub_00432,cus_00432,Starter,499,active,2026-06-20,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
org_northstar_001,stripe,stripe_subscription_433,sub_00433,cus_00433,Starter,499,active,2026-06-01,,2026-08-31T15:00:00Z,2026-08-31T15:03:00Z,2026-08-31T15:05:00Z
