organization_id,source_system,source_record_id,payment_id,customer_id,subscription_id,payment_date,amount_usd,status,payment_method,refund_amount_usd,source_updated_at,ingested_at,normalized_at
org_northstar_001,stripe,stripe_payment_2168,pay_002168,cus_00128,sub_00128,2025-07-05,999,succeeded,card,0,2025-07-05T16:00:00Z,2025-07-05T16:02:00Z,2025-07-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2169,pay_002169,cus_00128,sub_00128,2025-08-05,999,succeeded,card,0,2025-08-05T16:00:00Z,2025-08-05T16:02:00Z,2025-08-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2170,pay_002170,cus_00128,sub_00128,2025-09-05,999,succeeded,ach,0,2025-09-05T16:00:00Z,2025-09-05T16:02:00Z,2025-09-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2171,pay_002171,cus_00128,sub_00128,2025-10-01,999,succeeded,card,0,2025-10-01T16:00:00Z,2025-10-01T16:02:00Z,2025-10-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2172,pay_002172,cus_00128,sub_00128,2025-11-01,999,succeeded,ach,0,2025-11-01T16:00:00Z,2025-11-01T16:02:00Z,2025-11-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2173,pay_002173,cus_00128,sub_00128,2025-12-05,999,succeeded,card,0,2025-12-05T16:00:00Z,2025-12-05T16:02:00Z,2025-12-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2174,pay_002174,cus_00128,sub_00128,2026-01-05,999,succeeded,card,0,2026-01-05T16:00:00Z,2026-01-05T16:02:00Z,2026-01-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2175,pay_002175,cus_00128,sub_00128,2026-02-04,999,succeeded,card,0,2026-02-04T16:00:00Z,2026-02-04T16:02:00Z,2026-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2176,pay_002176,cus_00128,sub_00128,2026-03-03,999,succeeded,card,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2177,pay_002177,cus_00128,sub_00128,2026-04-04,999,failed,ach,0,2026-04-04T16:00:00Z,2026-04-04T16:02:00Z,2026-04-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2178,pay_002178,cus_00128,sub_00128,2026-05-03,999,succeeded,card,0,2026-05-03T16:00:00Z,2026-05-03T16:02:00Z,2026-05-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2179,pay_002179,cus_00128,sub_00128,2026-06-03,999,succeeded,card,0,2026-06-03T16:00:00Z,2026-06-03T16:02:00Z,2026-06-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2180,pay_002180,cus_00128,sub_00128,2026-07-01,999,failed,ach,0,2026-07-01T16:00:00Z,2026-07-01T16:02:00Z,2026-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2181,pay_002181,cus_00128,sub_00128,2026-08-01,999,succeeded,ach,0,2026-08-01T16:00:00Z,2026-08-01T16:02:00Z,2026-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2182,pay_002182,cus_00129,sub_00129,2025-06-02,999,succeeded,card,0,2025-06-02T16:00:00Z,2025-06-02T16:02:00Z,2025-06-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2183,pay_002183,cus_00129,sub_00129,2025-07-03,999,succeeded,ach,0,2025-07-03T16:00:00Z,2025-07-03T16:02:00Z,2025-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2184,pay_002184,cus_00129,sub_00129,2025-08-04,999,succeeded,card,0,2025-08-04T16:00:00Z,2025-08-04T16:02:00Z,2025-08-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2185,pay_002185,cus_00129,sub_00129,2025-09-03,999,succeeded,ach,0,2025-09-03T16:00:00Z,2025-09-03T16:02:00Z,2025-09-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2186,pay_002186,cus_00129,sub_00129,2025-10-04,999,succeeded,ach,0,2025-10-04T16:00:00Z,2025-10-04T16:02:00Z,2025-10-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2187,pay_002187,cus_00129,sub_00129,2025-11-03,999,succeeded,ach,0,2025-11-03T16:00:00Z,2025-11-03T16:02:00Z,2025-11-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2188,pay_002188,cus_00129,sub_00129,2025-12-05,999,succeeded,ach,0,2025-12-05T16:00:00Z,2025-12-05T16:02:00Z,2025-12-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2189,pay_002189,cus_00129,sub_00129,2026-01-01,999,succeeded,ach,0,2026-01-01T16:00:00Z,2026-01-01T16:02:00Z,2026-01-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2190,pay_002190,cus_00129,sub_00129,2026-02-03,999,succeeded,card,0,2026-02-03T16:00:00Z,2026-02-03T16:02:00Z,2026-02-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2191,pay_002191,cus_00129,sub_00129,2026-03-03,999,succeeded,card,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2192,pay_002192,cus_00129,sub_00129,2026-04-02,999,succeeded,card,0,2026-04-02T16:00:00Z,2026-04-02T16:02:00Z,2026-04-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2193,pay_002193,cus_00129,sub_00129,2026-05-04,999,succeeded,ach,0,2026-05-04T16:00:00Z,2026-05-04T16:02:00Z,2026-05-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2194,pay_002194,cus_00129,sub_00129,2026-06-01,999,succeeded,ach,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2195,pay_002195,cus_00129,sub_00129,2026-07-02,999,succeeded,ach,0,2026-07-02T16:00:00Z,2026-07-02T16:02:00Z,2026-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2196,pay_002196,cus_00129,sub_00129,2026-08-05,999,succeeded,card,0,2026-08-05T16:00:00Z,2026-08-05T16:02:00Z,2026-08-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2197,pay_002197,cus_00130,sub_00130,2025-06-11,999,succeeded,ach,0,2025-06-11T16:00:00Z,2025-06-11T16:02:00Z,2025-06-11T16:04:00Z
org_northstar_001,stripe,stripe_payment_2198,pay_002198,cus_00130,sub_00130,2025-07-02,999,succeeded,card,0,2025-07-02T16:00:00Z,2025-07-02T16:02:00Z,2025-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2199,pay_002199,cus_00130,sub_00130,2025-08-03,999,succeeded,ach,0,2025-08-03T16:00:00Z,2025-08-03T16:02:00Z,2025-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2200,pay_002200,cus_00130,sub_00130,2025-09-04,999,succeeded,card,0,2025-09-04T16:00:00Z,2025-09-04T16:02:00Z,2025-09-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2201,pay_002201,cus_00130,sub_00130,2025-10-02,999,succeeded,ach,0,2025-10-02T16:00:00Z,2025-10-02T16:02:00Z,2025-10-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2202,pay_002202,cus_00130,sub_00130,2025-11-02,999,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2203,pay_002203,cus_00130,sub_00130,2025-12-05,999,succeeded,ach,0,2025-12-05T16:00:00Z,2025-12-05T16:02:00Z,2025-12-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2204,pay_002204,cus_00130,sub_00130,2026-01-05,999,succeeded,ach,0,2026-01-05T16:00:00Z,2026-01-05T16:02:00Z,2026-01-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2205,pay_002205,cus_00130,sub_00130,2026-02-03,999,succeeded,card,0,2026-02-03T16:00:00Z,2026-02-03T16:02:00Z,2026-02-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2206,pay_002206,cus_00130,sub_00130,2026-03-02,999,succeeded,ach,0,2026-03-02T16:00:00Z,2026-03-02T16:02:00Z,2026-03-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2207,pay_002207,cus_00130,sub_00130,2026-04-01,999,succeeded,card,0,2026-04-01T16:00:00Z,2026-04-01T16:02:00Z,2026-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2208,pay_002208,cus_00130,sub_00130,2026-05-01,999,succeeded,ach,0,2026-05-01T16:00:00Z,2026-05-01T16:02:00Z,2026-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2209,pay_002209,cus_00130,sub_00130,2026-06-01,999,succeeded,card,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2210,pay_002210,cus_00130,sub_00130,2026-07-03,999,succeeded,card,0,2026-07-03T16:00:00Z,2026-07-03T16:02:00Z,2026-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2211,pay_002211,cus_00130,sub_00130,2026-08-02,999,succeeded,card,0,2026-08-02T16:00:00Z,2026-08-02T16:02:00Z,2026-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2212,pay_002212,cus_00131,sub_00131,2025-06-18,499,succeeded,ach,0,2025-06-18T16:00:00Z,2025-06-18T16:02:00Z,2025-06-18T16:04:00Z
org_northstar_001,stripe,stripe_payment_2213,pay_002213,cus_00131,sub_00131,2025-07-02,499,succeeded,ach,0,2025-07-02T16:00:00Z,2025-07-02T16:02:00Z,2025-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2214,pay_002214,cus_00131,sub_00131,2025-08-02,499,succeeded,card,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2215,pay_002215,cus_00131,sub_00131,2025-09-03,499,succeeded,ach,0,2025-09-03T16:00:00Z,2025-09-03T16:02:00Z,2025-09-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2216,pay_002216,cus_00131,sub_00131,2025-10-01,499,succeeded,card,0,2025-10-01T16:00:00Z,2025-10-01T16:02:00Z,2025-10-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2217,pay_002217,cus_00131,sub_00131,2025-11-02,499,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2218,pay_002218,cus_00131,sub_00131,2025-12-01,499,succeeded,card,0,2025-12-01T16:00:00Z,2025-12-01T16:02:00Z,2025-12-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2219,pay_002219,cus_00131,sub_00131,2026-01-01,499,succeeded,card,0,2026-01-01T16:00:00Z,2026-01-01T16:02:00Z,2026-01-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2220,pay_002220,cus_00131,sub_00131,2026-02-02,499,succeeded,ach,0,2026-02-02T16:00:00Z,2026-02-02T16:02:00Z,2026-02-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2221,pay_002221,cus_00131,sub_00131,2026-03-03,499,succeeded,ach,0,2026-03-03T16:00:00Z,2026-03-03T16:02:00Z,2026-03-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2222,pay_002222,cus_00131,sub_00131,2026-04-01,499,succeeded,ach,0,2026-04-01T16:00:00Z,2026-04-01T16:02:00Z,2026-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2223,pay_002223,cus_00131,sub_00131,2026-05-05,499,succeeded,card,0,2026-05-05T16:00:00Z,2026-05-05T16:02:00Z,2026-05-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2224,pay_002224,cus_00131,sub_00131,2026-06-01,499,succeeded,card,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2225,pay_002225,cus_00131,sub_00131,2026-07-02,499,succeeded,ach,0,2026-07-02T16:00:00Z,2026-07-02T16:02:00Z,2026-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2226,pay_002226,cus_00131,sub_00131,2026-08-04,499,succeeded,ach,0,2026-08-04T16:00:00Z,2026-08-04T16:02:00Z,2026-08-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2227,pay_002227,cus_00132,sub_00132,2025-06-23,499,succeeded,card,0,2025-06-23T16:00:00Z,2025-06-23T16:02:00Z,2025-06-23T16:04:00Z
org_northstar_001,stripe,stripe_payment_2228,pay_002228,cus_00132,sub_00132,2025-07-02,499,succeeded,card,0,2025-07-02T16:00:00Z,2025-07-02T16:02:00Z,2025-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2229,pay_002229,cus_00132,sub_00132,2025-08-04,499,succeeded,card,0,2025-08-04T16:00:00Z,2025-08-04T16:02:00Z,2025-08-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2230,pay_002230,cus_00132,sub_00132,2025-09-03,499,succeeded,card,0,2025-09-03T16:00:00Z,2025-09-03T16:02:00Z,2025-09-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2231,pay_002231,cus_00132,sub_00132,2025-10-05,499,failed,ach,0,2025-10-05T16:00:00Z,2025-10-05T16:02:00Z,2025-10-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2232,pay_002232,cus_00132,sub_00132,2025-11-03,499,succeeded,ach,0,2025-11-03T16:00:00Z,2025-11-03T16:02:00Z,2025-11-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2233,pay_002233,cus_00132,sub_00132,2025-12-02,499,succeeded,card,0,2025-12-02T16:00:00Z,2025-12-02T16:02:00Z,2025-12-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2234,pay_002234,cus_00132,sub_00132,2026-01-03,499,succeeded,ach,0,2026-01-03T16:00:00Z,2026-01-03T16:02:00Z,2026-01-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2235,pay_002235,cus_00132,sub_00132,2026-02-02,499,succeeded,card,0,2026-02-02T16:00:00Z,2026-02-02T16:02:00Z,2026-02-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2236,pay_002236,cus_00132,sub_00132,2026-03-04,499,succeeded,ach,0,2026-03-04T16:00:00Z,2026-03-04T16:02:00Z,2026-03-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2237,pay_002237,cus_00132,sub_00132,2026-04-02,499,succeeded,ach,0,2026-04-02T16:00:00Z,2026-04-02T16:02:00Z,2026-04-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2238,pay_002238,cus_00132,sub_00132,2026-05-02,499,succeeded,card,0,2026-05-02T16:00:00Z,2026-05-02T16:02:00Z,2026-05-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2239,pay_002239,cus_00132,sub_00132,2026-06-01,499,succeeded,card,0,2026-06-01T16:00:00Z,2026-06-01T16:02:00Z,2026-06-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2240,pay_002240,cus_00132,sub_00132,2026-07-03,499,succeeded,card,0,2026-07-03T16:00:00Z,2026-07-03T16:02:00Z,2026-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2241,pay_002241,cus_00132,sub_00132,2026-08-03,499,succeeded,ach,0,2026-08-03T16:00:00Z,2026-08-03T16:02:00Z,2026-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2242,pay_002242,cus_00133,sub_00133,2025-06-25,499,succeeded,ach,0,2025-06-25T16:00:00Z,2025-06-25T16:02:00Z,2025-06-25T16:04:00Z
org_northstar_001,stripe,stripe_payment_2243,pay_002243,cus_00133,sub_00133,2025-07-02,499,succeeded,ach,0,2025-07-02T16:00:00Z,2025-07-02T16:02:00Z,2025-07-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2244,pay_002244,cus_00133,sub_00133,2025-08-02,499,succeeded,card,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2245,pay_002245,cus_00133,sub_00133,2025-09-05,499,succeeded,ach,0,2025-09-05T16:00:00Z,2025-09-05T16:02:00Z,2025-09-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2246,pay_002246,cus_00133,sub_00133,2025-10-02,499,succeeded,card,0,2025-10-02T16:00:00Z,2025-10-02T16:02:00Z,2025-10-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2247,pay_002247,cus_00133,sub_00133,2025-11-01,499,succeeded,ach,0,2025-11-01T16:00:00Z,2025-11-01T16:02:00Z,2025-11-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2248,pay_002248,cus_00133,sub_00133,2025-12-02,499,succeeded,card,0,2025-12-02T16:00:00Z,2025-12-02T16:02:00Z,2025-12-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2249,pay_002249,cus_00133,sub_00133,2026-01-03,499,succeeded,ach,0,2026-01-03T16:00:00Z,2026-01-03T16:02:00Z,2026-01-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2250,pay_002250,cus_00133,sub_00133,2026-02-04,499,succeeded,card,0,2026-02-04T16:00:00Z,2026-02-04T16:02:00Z,2026-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2251,pay_002251,cus_00133,sub_00133,2026-03-01,499,succeeded,ach,0,2026-03-01T16:00:00Z,2026-03-01T16:02:00Z,2026-03-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2252,pay_002252,cus_00133,sub_00133,2026-04-02,499,succeeded,card,0,2026-04-02T16:00:00Z,2026-04-02T16:02:00Z,2026-04-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2253,pay_002253,cus_00133,sub_00133,2026-05-01,499,succeeded,card,0,2026-05-01T16:00:00Z,2026-05-01T16:02:00Z,2026-05-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2254,pay_002254,cus_00133,sub_00133,2026-06-02,499,failed,card,0,2026-06-02T16:00:00Z,2026-06-02T16:02:00Z,2026-06-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2255,pay_002255,cus_00133,sub_00133,2026-07-01,499,succeeded,ach,0,2026-07-01T16:00:00Z,2026-07-01T16:02:00Z,2026-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2256,pay_002256,cus_00133,sub_00133,2026-08-03,499,succeeded,ach,0,2026-08-03T16:00:00Z,2026-08-03T16:02:00Z,2026-08-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2257,pay_002257,cus_00134,sub_00134,2025-06-26,3999,succeeded,card,0,2025-06-26T16:00:00Z,2025-06-26T16:02:00Z,2025-06-26T16:04:00Z
org_northstar_001,stripe,stripe_payment_2258,pay_002258,cus_00134,sub_00134,2025-07-03,3999,succeeded,card,0,2025-07-03T16:00:00Z,2025-07-03T16:02:00Z,2025-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2259,pay_002259,cus_00134,sub_00134,2025-08-02,3999,succeeded,card,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2260,pay_002260,cus_00134,sub_00134,2025-09-02,3999,succeeded,ach,0,2025-09-02T16:00:00Z,2025-09-02T16:02:00Z,2025-09-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2261,pay_002261,cus_00134,sub_00134,2025-10-04,3999,succeeded,ach,0,2025-10-04T16:00:00Z,2025-10-04T16:02:00Z,2025-10-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2262,pay_002262,cus_00134,sub_00134,2025-11-02,3999,succeeded,ach,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2263,pay_002263,cus_00134,sub_00134,2025-12-03,3999,succeeded,card,0,2025-12-03T16:00:00Z,2025-12-03T16:02:00Z,2025-12-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2264,pay_002264,cus_00134,sub_00134,2026-01-04,3999,succeeded,ach,0,2026-01-04T16:00:00Z,2026-01-04T16:02:00Z,2026-01-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2265,pay_002265,cus_00134,sub_00134,2026-02-04,3999,succeeded,ach,0,2026-02-04T16:00:00Z,2026-02-04T16:02:00Z,2026-02-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2266,pay_002266,cus_00134,sub_00134,2026-03-02,3999,succeeded,card,0,2026-03-02T16:00:00Z,2026-03-02T16:02:00Z,2026-03-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2267,pay_002267,cus_00134,sub_00134,2026-04-01,3999,succeeded,ach,0,2026-04-01T16:00:00Z,2026-04-01T16:02:00Z,2026-04-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2268,pay_002268,cus_00134,sub_00134,2026-05-04,3999,succeeded,ach,0,2026-05-04T16:00:00Z,2026-05-04T16:02:00Z,2026-05-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2269,pay_002269,cus_00134,sub_00134,2026-06-02,3999,succeeded,card,0,2026-06-02T16:00:00Z,2026-06-02T16:02:00Z,2026-06-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2270,pay_002270,cus_00134,sub_00134,2026-07-04,3999,succeeded,ach,0,2026-07-04T16:00:00Z,2026-07-04T16:02:00Z,2026-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2271,pay_002271,cus_00134,sub_00134,2026-08-02,3999,succeeded,card,0,2026-08-02T16:00:00Z,2026-08-02T16:02:00Z,2026-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2272,pay_002272,cus_00135,sub_00135,2025-06-13,499,succeeded,card,0,2025-06-13T16:00:00Z,2025-06-13T16:02:00Z,2025-06-13T16:04:00Z
org_northstar_001,stripe,stripe_payment_2273,pay_002273,cus_00135,sub_00135,2025-07-05,499,succeeded,card,0,2025-07-05T16:00:00Z,2025-07-05T16:02:00Z,2025-07-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2274,pay_002274,cus_00135,sub_00135,2025-08-01,499,succeeded,card,0,2025-08-01T16:00:00Z,2025-08-01T16:02:00Z,2025-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2275,pay_002275,cus_00135,sub_00135,2025-09-04,499,succeeded,ach,0,2025-09-04T16:00:00Z,2025-09-04T16:02:00Z,2025-09-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2276,pay_002276,cus_00135,sub_00135,2025-10-03,499,succeeded,ach,0,2025-10-03T16:00:00Z,2025-10-03T16:02:00Z,2025-10-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2277,pay_002277,cus_00135,sub_00135,2025-11-05,499,succeeded,card,0,2025-11-05T16:00:00Z,2025-11-05T16:02:00Z,2025-11-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2278,pay_002278,cus_00135,sub_00135,2025-12-05,499,succeeded,ach,0,2025-12-05T16:00:00Z,2025-12-05T16:02:00Z,2025-12-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2279,pay_002279,cus_00135,sub_00135,2026-01-01,499,succeeded,ach,0,2026-01-01T16:00:00Z,2026-01-01T16:02:00Z,2026-01-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2280,pay_002280,cus_00135,sub_00135,2026-02-05,499,succeeded,card,0,2026-02-05T16:00:00Z,2026-02-05T16:02:00Z,2026-02-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2281,pay_002281,cus_00135,sub_00135,2026-03-02,499,succeeded,ach,0,2026-03-02T16:00:00Z,2026-03-02T16:02:00Z,2026-03-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2282,pay_002282,cus_00135,sub_00135,2026-04-05,499,succeeded,ach,0,2026-04-05T16:00:00Z,2026-04-05T16:02:00Z,2026-04-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2283,pay_002283,cus_00135,sub_00135,2026-05-02,499,succeeded,ach,0,2026-05-02T16:00:00Z,2026-05-02T16:02:00Z,2026-05-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2284,pay_002284,cus_00135,sub_00135,2026-06-03,499,succeeded,ach,0,2026-06-03T16:00:00Z,2026-06-03T16:02:00Z,2026-06-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2285,pay_002285,cus_00135,sub_00135,2026-07-04,499,succeeded,ach,0,2026-07-04T16:00:00Z,2026-07-04T16:02:00Z,2026-07-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2286,pay_002286,cus_00135,sub_00135,2026-08-01,499,succeeded,ach,0,2026-08-01T16:00:00Z,2026-08-01T16:02:00Z,2026-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2287,pay_002287,cus_00136,sub_00136,2025-06-16,499,succeeded,card,0,2025-06-16T16:00:00Z,2025-06-16T16:02:00Z,2025-06-16T16:04:00Z
org_northstar_001,stripe,stripe_payment_2288,pay_002288,cus_00136,sub_00136,2025-07-03,499,succeeded,card,0,2025-07-03T16:00:00Z,2025-07-03T16:02:00Z,2025-07-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2289,pay_002289,cus_00136,sub_00136,2025-08-01,499,succeeded,ach,0,2025-08-01T16:00:00Z,2025-08-01T16:02:00Z,2025-08-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2290,pay_002290,cus_00136,sub_00136,2025-09-05,499,succeeded,card,0,2025-09-05T16:00:00Z,2025-09-05T16:02:00Z,2025-09-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2291,pay_002291,cus_00136,sub_00136,2025-10-01,499,succeeded,ach,0,2025-10-01T16:00:00Z,2025-10-01T16:02:00Z,2025-10-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2292,pay_002292,cus_00136,sub_00136,2025-11-05,499,succeeded,ach,0,2025-11-05T16:00:00Z,2025-11-05T16:02:00Z,2025-11-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2293,pay_002293,cus_00136,sub_00136,2025-12-02,499,succeeded,ach,0,2025-12-02T16:00:00Z,2025-12-02T16:02:00Z,2025-12-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2294,pay_002294,cus_00136,sub_00136,2026-01-04,499,succeeded,ach,0,2026-01-04T16:00:00Z,2026-01-04T16:02:00Z,2026-01-04T16:04:00Z
org_northstar_001,stripe,stripe_payment_2295,pay_002295,cus_00136,sub_00136,2026-02-05,499,succeeded,ach,0,2026-02-05T16:00:00Z,2026-02-05T16:02:00Z,2026-02-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2296,pay_002296,cus_00137,sub_00137,2025-06-28,499,succeeded,ach,0,2025-06-28T16:00:00Z,2025-06-28T16:02:00Z,2025-06-28T16:04:00Z
org_northstar_001,stripe,stripe_payment_2297,pay_002297,cus_00137,sub_00137,2025-07-01,499,succeeded,ach,0,2025-07-01T16:00:00Z,2025-07-01T16:02:00Z,2025-07-01T16:04:00Z
org_northstar_001,stripe,stripe_payment_2298,pay_002298,cus_00137,sub_00137,2025-08-02,499,succeeded,ach,0,2025-08-02T16:00:00Z,2025-08-02T16:02:00Z,2025-08-02T16:04:00Z
org_northstar_001,stripe,stripe_payment_2299,pay_002299,cus_00137,sub_00137,2025-09-05,499,succeeded,ach,0,2025-09-05T16:00:00Z,2025-09-05T16:02:00Z,2025-09-05T16:04:00Z
org_northstar_001,stripe,stripe_payment_2300,pay_002300,cus_00137,sub_00137,2025-10-03,499,succeeded,card,0,2025-10-03T16:00:00Z,2025-10-03T16:02:00Z,2025-10-03T16:04:00Z
org_northstar_001,stripe,stripe_payment_2301,pay_002301,cus_00137,sub_00137,2025-11-02,499,succeeded,card,0,2025-11-02T16:00:00Z,2025-11-02T16:02:00Z,2025-11-02T16:04:00Z
