organization_id,source_system,source_record_id,date,channel,sessions,users,conversions,conversion_rate,bounce_rate,revenue_attributed_usd,source_updated_at,ingested_at,normalized_at
org_northstar_001,ga4,ga4_20260101_direct,2026-01-01,Direct,263,210,14,0.0532,0.339,12114.55,2026-01-01T23:00:00Z,2026-01-02T03:00:00Z,2026-01-02T03:05:00Z
org_northstar_001,ga4,ga4_20260101_referral,2026-01-01,Referral,104,82,3,0.0288,0.4856,2333.58,2026-01-01T23:00:00Z,2026-01-02T03:00:00Z,2026-01-02T03:05:00Z
org_northstar_001,ga4,ga4_20260101_email,2026-01-01,Email,120,96,6,0.05,0.4424,6067.17,2026-01-01T23:00:00Z,2026-01-02T03:00:00Z,2026-01-02T03:05:00Z
org_northstar_001,ga4,ga4_20260101_social,2026-01-01,Social,110,80,2,0.0182,0.5661,1599.85,2026-01-01T23:00:00Z,2026-01-02T03:00:00Z,2026-01-02T03:05:00Z
org_northstar_001,ga4,ga4_20260102_organic_search,2026-01-02,Organic Search,366,309,12,0.0328,0.3899,10567.72,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260102_paid_search,2026-01-02,Paid Search,348,297,13,0.0374,0.4715,9509.83,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260102_direct,2026-01-02,Direct,259,206,11,0.0425,0.4238,11443.7,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260102_referral,2026-01-02,Referral,98,82,3,0.0306,0.509,2114.37,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260102_email,2026-01-02,Email,120,93,6,0.05,0.4133,4631.26,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260102_social,2026-01-02,Social,109,85,2,0.0183,0.5455,2017.06,2026-01-02T23:00:00Z,2026-01-03T03:00:00Z,2026-01-03T03:05:00Z
org_northstar_001,ga4,ga4_20260103_organic_search,2026-01-03,Organic Search,313,252,11,0.0351,0.4131,8064.75,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260103_paid_search,2026-01-03,Paid Search,229,177,9,0.0393,0.4456,8285.96,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260103_direct,2026-01-03,Direct,225,189,10,0.0444,0.441,10196.98,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260103_referral,2026-01-03,Referral,79,63,2,0.0253,0.4462,1835.38,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260103_email,2026-01-03,Email,102,83,5,0.049,0.3922,4100.41,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260103_social,2026-01-03,Social,74,63,1,0.0135,0.5593,1048.6,2026-01-03T23:00:00Z,2026-01-04T03:00:00Z,2026-01-04T03:05:00Z
org_northstar_001,ga4,ga4_20260104_organic_search,2026-01-04,Organic Search,346,250,11,0.0318,0.4087,11273.56,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260104_paid_search,2026-01-04,Paid Search,277,229,12,0.0433,0.3854,9592.97,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260104_direct,2026-01-04,Direct,213,153,9,0.0423,0.4231,9136.64,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260104_referral,2026-01-04,Referral,91,72,3,0.033,0.5106,3096.98,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260104_email,2026-01-04,Email,113,94,6,0.0531,0.423,5108.08,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260104_social,2026-01-04,Social,87,69,2,0.023,0.4825,1981.02,2026-01-04T23:00:00Z,2026-01-05T03:00:00Z,2026-01-05T03:05:00Z
org_northstar_001,ga4,ga4_20260105_organic_search,2026-01-05,Organic Search,396,315,15,0.0379,0.4074,11822.67,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260105_paid_search,2026-01-05,Paid Search,291,213,13,0.0447,0.5194,11781.48,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260105_direct,2026-01-05,Direct,244,204,12,0.0492,0.4098,12954.13,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260105_referral,2026-01-05,Referral,103,75,3,0.0291,0.4075,2287.89,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260105_email,2026-01-05,Email,139,108,8,0.0576,0.4603,5723.37,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260105_social,2026-01-05,Social,104,74,2,0.0192,0.5504,2033.91,2026-01-05T23:00:00Z,2026-01-06T03:00:00Z,2026-01-06T03:05:00Z
org_northstar_001,ga4,ga4_20260106_organic_search,2026-01-06,Organic Search,436,369,15,0.0344,0.4116,13252.63,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260106_paid_search,2026-01-06,Paid Search,302,218,11,0.0364,0.4919,11261.03,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260106_direct,2026-01-06,Direct,261,221,11,0.0421,0.3465,8370.85,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260106_referral,2026-01-06,Referral,103,88,3,0.0291,0.4439,3048.67,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260106_email,2026-01-06,Email,133,100,7,0.0526,0.4817,5643.47,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260106_social,2026-01-06,Social,111,88,2,0.018,0.4858,1820.21,2026-01-06T23:00:00Z,2026-01-07T03:00:00Z,2026-01-07T03:05:00Z
org_northstar_001,ga4,ga4_20260107_organic_search,2026-01-07,Organic Search,358,305,12,0.0335,0.4498,11989.41,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260107_paid_search,2026-01-07,Paid Search,364,276,14,0.0385,0.4457,13328.41,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260107_direct,2026-01-07,Direct,301,219,15,0.0498,0.4511,15054.47,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260107_referral,2026-01-07,Referral,107,80,3,0.028,0.4323,2875.08,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260107_email,2026-01-07,Email,120,94,7,0.0583,0.4329,5001.38,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260107_social,2026-01-07,Social,96,76,2,0.0208,0.6032,1665.83,2026-01-07T23:00:00Z,2026-01-08T03:00:00Z,2026-01-08T03:05:00Z
org_northstar_001,ga4,ga4_20260108_organic_search,2026-01-08,Organic Search,399,292,13,0.0326,0.4024,10600.83,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260108_paid_search,2026-01-08,Paid Search,292,228,13,0.0445,0.4511,11180.03,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260108_direct,2026-01-08,Direct,278,234,13,0.0468,0.3995,11797.89,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260108_referral,2026-01-08,Referral,102,77,2,0.0196,0.3951,1409.69,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260108_email,2026-01-08,Email,140,108,7,0.05,0.5087,6176.79,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260108_social,2026-01-08,Social,108,89,2,0.0185,0.5442,2159.75,2026-01-08T23:00:00Z,2026-01-09T03:00:00Z,2026-01-09T03:05:00Z
org_northstar_001,ga4,ga4_20260109_organic_search,2026-01-09,Organic Search,435,326,15,0.0345,0.4031,11683.62,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260109_paid_search,2026-01-09,Paid Search,303,260,11,0.0363,0.4165,10022.34,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260109_direct,2026-01-09,Direct,247,208,11,0.0445,0.3772,11361.45,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260109_referral,2026-01-09,Referral,122,92,3,0.0246,0.4036,3206.3,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260109_email,2026-01-09,Email,128,97,8,0.0625,0.4416,7494.14,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260109_social,2026-01-09,Social,107,80,2,0.0187,0.5207,1929.58,2026-01-09T23:00:00Z,2026-01-10T03:00:00Z,2026-01-10T03:05:00Z
org_northstar_001,ga4,ga4_20260110_organic_search,2026-01-10,Organic Search,304,242,10,0.0329,0.4204,10760.49,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260110_paid_search,2026-01-10,Paid Search,239,205,10,0.0418,0.3994,9718.82,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260110_direct,2026-01-10,Direct,229,188,10,0.0437,0.4897,10028.53,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260110_referral,2026-01-10,Referral,81,66,2,0.0247,0.3905,1544.09,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260110_email,2026-01-10,Email,109,93,5,0.0459,0.4172,4979.4,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260110_social,2026-01-10,Social,84,70,1,0.0119,0.5612,1097.78,2026-01-10T23:00:00Z,2026-01-11T03:00:00Z,2026-01-11T03:05:00Z
org_northstar_001,ga4,ga4_20260111_organic_search,2026-01-11,Organic Search,298,238,10,0.0336,0.3605,8092.19,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260111_paid_search,2026-01-11,Paid Search,256,210,12,0.0469,0.464,9341.17,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260111_direct,2026-01-11,Direct,226,180,10,0.0442,0.3618,10879.0,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260111_referral,2026-01-11,Referral,80,64,2,0.025,0.4187,1927.08,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260111_email,2026-01-11,Email,104,81,5,0.0481,0.3976,5417.92,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260111_social,2026-01-11,Social,80,59,1,0.0125,0.4475,1006.04,2026-01-11T23:00:00Z,2026-01-12T03:00:00Z,2026-01-12T03:05:00Z
org_northstar_001,ga4,ga4_20260112_organic_search,2026-01-12,Organic Search,453,350,18,0.0397,0.3998,16626.35,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260112_paid_search,2026-01-12,Paid Search,298,250,13,0.0436,0.4441,11505.04,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260112_direct,2026-01-12,Direct,250,210,10,0.04,0.4351,9789.94,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260112_referral,2026-01-12,Referral,112,90,4,0.0357,0.4359,3393.59,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260112_email,2026-01-12,Email,129,98,6,0.0465,0.385,5274.87,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260112_social,2026-01-12,Social,99,75,2,0.0202,0.5204,1916.71,2026-01-12T23:00:00Z,2026-01-13T03:00:00Z,2026-01-13T03:05:00Z
org_northstar_001,ga4,ga4_20260113_organic_search,2026-01-13,Organic Search,399,287,16,0.0401,0.4091,15433.04,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260113_paid_search,2026-01-13,Paid Search,328,274,12,0.0366,0.4149,10996.83,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260113_direct,2026-01-13,Direct,268,228,13,0.0485,0.448,12242.55,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260113_referral,2026-01-13,Referral,119,86,3,0.0252,0.4551,3208.7,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260113_email,2026-01-13,Email,134,97,6,0.0448,0.5073,6165.64,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260113_social,2026-01-13,Social,114,94,2,0.0175,0.5926,1661.36,2026-01-13T23:00:00Z,2026-01-14T03:00:00Z,2026-01-14T03:05:00Z
org_northstar_001,ga4,ga4_20260114_organic_search,2026-01-14,Organic Search,371,270,13,0.035,0.4396,10412.37,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260114_paid_search,2026-01-14,Paid Search,353,284,15,0.0425,0.4553,11335.89,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260114_direct,2026-01-14,Direct,248,186,10,0.0403,0.4273,9620.59,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260114_referral,2026-01-14,Referral,102,85,3,0.0294,0.3882,2550.56,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260114_email,2026-01-14,Email,140,101,8,0.0571,0.5036,8223.74,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260114_social,2026-01-14,Social,119,93,2,0.0168,0.5261,2145.73,2026-01-14T23:00:00Z,2026-01-15T03:00:00Z,2026-01-15T03:05:00Z
org_northstar_001,ga4,ga4_20260115_organic_search,2026-01-15,Organic Search,372,281,12,0.0323,0.4672,12930.89,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260115_paid_search,2026-01-15,Paid Search,329,265,14,0.0426,0.4671,12111.07,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260115_direct,2026-01-15,Direct,303,233,13,0.0429,0.3883,9757.52,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260115_referral,2026-01-15,Referral,99,85,3,0.0303,0.4533,3154.54,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260115_email,2026-01-15,Email,122,91,6,0.0492,0.425,4889.82,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260115_social,2026-01-15,Social,110,80,2,0.0182,0.5151,2179.8,2026-01-15T23:00:00Z,2026-01-16T03:00:00Z,2026-01-16T03:05:00Z
org_northstar_001,ga4,ga4_20260116_organic_search,2026-01-16,Organic Search,388,280,13,0.0335,0.4287,12364.52,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260116_paid_search,2026-01-16,Paid Search,341,265,13,0.0381,0.4474,13847.92,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260116_direct,2026-01-16,Direct,284,207,15,0.0528,0.4244,11962.91,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260116_referral,2026-01-16,Referral,103,82,2,0.0194,0.4324,1857.25,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260116_email,2026-01-16,Email,129,96,7,0.0543,0.4403,7379.43,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260116_social,2026-01-16,Social,114,88,2,0.0175,0.508,1481.36,2026-01-16T23:00:00Z,2026-01-17T03:00:00Z,2026-01-17T03:05:00Z
org_northstar_001,ga4,ga4_20260117_organic_search,2026-01-17,Organic Search,316,254,11,0.0348,0.4257,10197.75,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260117_paid_search,2026-01-17,Paid Search,282,209,11,0.039,0.4975,8514.04,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260117_direct,2026-01-17,Direct,222,183,10,0.045,0.4186,10845.74,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260117_referral,2026-01-17,Referral,93,76,2,0.0215,0.4041,1962.78,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260117_email,2026-01-17,Email,109,86,6,0.055,0.4403,6079.57,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260117_social,2026-01-17,Social,81,58,1,0.0123,0.5408,942.0,2026-01-17T23:00:00Z,2026-01-18T03:00:00Z,2026-01-18T03:05:00Z
org_northstar_001,ga4,ga4_20260118_organic_search,2026-01-18,Organic Search,327,250,11,0.0336,0.4571,10790.91,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260118_paid_search,2026-01-18,Paid Search,266,216,11,0.0414,0.4461,11092.06,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260118_direct,2026-01-18,Direct,238,194,10,0.042,0.3903,9439.0,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260118_referral,2026-01-18,Referral,80,61,2,0.025,0.4346,1521.56,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260118_email,2026-01-18,Email,114,86,6,0.0526,0.4319,5189.9,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260118_social,2026-01-18,Social,95,81,2,0.0211,0.5712,1417.99,2026-01-18T23:00:00Z,2026-01-19T03:00:00Z,2026-01-19T03:05:00Z
org_northstar_001,ga4,ga4_20260119_organic_search,2026-01-19,Organic Search,383,293,13,0.0339,0.426,12336.94,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260119_paid_search,2026-01-19,Paid Search,322,259,13,0.0404,0.4291,11646.47,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260119_direct,2026-01-19,Direct,297,243,16,0.0539,0.4367,16515.7,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260119_referral,2026-01-19,Referral,124,104,3,0.0242,0.4079,2515.51,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260119_email,2026-01-19,Email,141,114,7,0.0496,0.4248,5138.95,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260119_social,2026-01-19,Social,100,81,2,0.02,0.5228,2170.54,2026-01-19T23:00:00Z,2026-01-20T03:00:00Z,2026-01-20T03:05:00Z
org_northstar_001,ga4,ga4_20260120_organic_search,2026-01-20,Organic Search,415,311,15,0.0361,0.4495,16247.05,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260120_paid_search,2026-01-20,Paid Search,333,259,12,0.036,0.4563,10150.89,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260120_direct,2026-01-20,Direct,283,232,12,0.0424,0.4463,11006.59,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260120_referral,2026-01-20,Referral,108,92,3,0.0278,0.4903,3237.28,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260120_email,2026-01-20,Email,146,116,7,0.0479,0.4291,5290.08,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260120_social,2026-01-20,Social,111,94,2,0.018,0.5999,1537.03,2026-01-20T23:00:00Z,2026-01-21T03:00:00Z,2026-01-21T03:05:00Z
org_northstar_001,ga4,ga4_20260121_organic_search,2026-01-21,Organic Search,381,321,14,0.0367,0.4067,10761.88,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260121_paid_search,2026-01-21,Paid Search,332,272,15,0.0452,0.4268,15074.98,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260121_direct,2026-01-21,Direct,266,204,11,0.0414,0.426,10415.6,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260121_referral,2026-01-21,Referral,121,96,3,0.0248,0.4307,2663.95,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260121_email,2026-01-21,Email,151,110,9,0.0596,0.4558,7847.58,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260121_social,2026-01-21,Social,122,98,2,0.0164,0.5908,1525.61,2026-01-21T23:00:00Z,2026-01-22T03:00:00Z,2026-01-22T03:05:00Z
org_northstar_001,ga4,ga4_20260122_organic_search,2026-01-22,Organic Search,445,340,15,0.0337,0.4272,16241.97,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260122_paid_search,2026-01-22,Paid Search,369,267,14,0.0379,0.4236,11500.02,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260122_direct,2026-01-22,Direct,284,214,12,0.0423,0.4105,11712.39,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260122_referral,2026-01-22,Referral,99,77,3,0.0303,0.4393,2261.57,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260122_email,2026-01-22,Email,131,95,8,0.0611,0.4274,8494.13,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260122_social,2026-01-22,Social,117,95,2,0.0171,0.5495,1911.8,2026-01-22T23:00:00Z,2026-01-23T03:00:00Z,2026-01-23T03:05:00Z
org_northstar_001,ga4,ga4_20260123_organic_search,2026-01-23,Organic Search,392,307,15,0.0383,0.3422,15105.12,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260123_paid_search,2026-01-23,Paid Search,309,263,11,0.0356,0.3858,10367.04,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260123_direct,2026-01-23,Direct,307,251,13,0.0423,0.3637,11316.62,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260123_referral,2026-01-23,Referral,109,86,3,0.0275,0.4653,2466.66,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260123_email,2026-01-23,Email,132,110,7,0.053,0.4253,7540.03,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260123_social,2026-01-23,Social,109,85,2,0.0183,0.5763,1771.45,2026-01-23T23:00:00Z,2026-01-24T03:00:00Z,2026-01-24T03:05:00Z
org_northstar_001,ga4,ga4_20260124_organic_search,2026-01-24,Organic Search,293,233,10,0.0341,0.4257,7399.41,2026-01-24T23:00:00Z,2026-01-25T03:00:00Z,2026-01-25T03:05:00Z
org_northstar_001,ga4,ga4_20260124_paid_search,2026-01-24,Paid Search,279,204,11,0.0394,0.3858,8327.89,2026-01-24T23:00:00Z,2026-01-25T03:00:00Z,2026-01-25T03:05:00Z
