organization_id,source_system,source_record_id,deal_id,company_id,deal_name,stage,amount_usd,created_date,close_date,owner_id,pipeline,is_closed_won,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_deal_452,deal_00452,cmp_0187,Company 0187 Opportunity 452,closed_won,3895.74,2025-10-28,2025-11-20,owner_01,new_business,true,2025-11-20T18:00:00Z,2025-11-20T18:05:00Z,2025-11-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_453,deal_00453,cmp_0251,Company 0251 Opportunity 453,closed_won,4207.23,2025-10-11,2025-10-28,owner_08,new_business,true,2025-10-28T18:00:00Z,2025-10-28T18:05:00Z,2025-10-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_454,deal_00454,cmp_0222,Company 0222 Opportunity 454,closed_won,7521.16,2025-10-11,2025-10-20,owner_01,new_business,true,2025-10-20T18:00:00Z,2025-10-20T18:05:00Z,2025-10-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_455,deal_00455,cmp_0067,Company 0067 Opportunity 455,closed_won,6632.01,2025-10-28,2025-12-13,owner_04,new_business,true,2025-12-13T18:00:00Z,2025-12-13T18:05:00Z,2025-12-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_456,deal_00456,cmp_0241,Company 0241 Opportunity 456,closed_won,10250.21,2025-10-13,2025-11-13,owner_06,new_business,true,2025-11-13T18:00:00Z,2025-11-13T18:05:00Z,2025-11-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_457,deal_00457,cmp_0188,Company 0188 Opportunity 457,closed_lost,5254.79,2025-10-26,2025-12-04,owner_06,new_business,false,2025-12-04T18:00:00Z,2025-12-04T18:05:00Z,2025-12-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_458,deal_00458,cmp_0134,Company 0134 Opportunity 458,proposal,2937.5,2025-10-18,2025-11-06,owner_11,new_business,false,2025-11-06T18:00:00Z,2025-11-06T18:05:00Z,2025-11-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_459,deal_00459,cmp_0044,Company 0044 Opportunity 459,qualification,8321.72,2025-10-26,2025-12-14,owner_03,new_business,false,2025-12-14T18:00:00Z,2025-12-14T18:05:00Z,2025-12-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_460,deal_00460,cmp_0192,Company 0192 Opportunity 460,demo,6845.53,2025-10-03,2025-10-19,owner_11,new_business,false,2025-10-19T18:00:00Z,2025-10-19T18:05:00Z,2025-10-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_461,deal_00461,cmp_0236,Company 0236 Opportunity 461,qualification,6717.9,2025-11-21,2025-12-19,owner_03,new_business,false,2025-12-19T18:00:00Z,2025-12-19T18:05:00Z,2025-12-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_462,deal_00462,cmp_0103,Company 0103 Opportunity 462,closed_won,7530.33,2025-11-24,2025-12-06,owner_07,new_business,true,2025-12-06T18:00:00Z,2025-12-06T18:05:00Z,2025-12-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_463,deal_00463,cmp_0120,Company 0120 Opportunity 463,closed_lost,4187.95,2025-11-07,2025-11-17,owner_08,new_business,false,2025-11-17T18:00:00Z,2025-11-17T18:05:00Z,2025-11-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_464,deal_00464,cmp_0102,Company 0102 Opportunity 464,demo,5387.17,2025-11-23,2025-12-31,owner_10,new_business,false,2025-12-31T18:00:00Z,2025-12-31T18:05:00Z,2025-12-31T18:10:00Z
org_northstar_001,hubspot,hub_deal_465,deal_00465,cmp_0032,Company 0032 Opportunity 465,qualification,4100.14,2025-11-15,2025-12-03,owner_03,new_business,false,2025-12-03T18:00:00Z,2025-12-03T18:05:00Z,2025-12-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_466,deal_00466,cmp_0278,Company 0278 Opportunity 466,qualification,8210.08,2025-11-19,2025-12-08,owner_07,new_business,false,2025-12-08T18:00:00Z,2025-12-08T18:05:00Z,2025-12-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_467,deal_00467,cmp_0152,Company 0152 Opportunity 467,proposal,4209.52,2025-11-20,2025-12-23,owner_06,new_business,false,2025-12-23T18:00:00Z,2025-12-23T18:05:00Z,2025-12-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_468,deal_00468,cmp_0124,Company 0124 Opportunity 468,proposal,4694.47,2025-11-17,2025-11-24,owner_01,new_business,false,2025-11-24T18:00:00Z,2025-11-24T18:05:00Z,2025-11-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_469,deal_00469,cmp_0033,Company 0033 Opportunity 469,qualification,11162.36,2025-11-16,2025-12-15,owner_02,new_business,false,2025-12-15T18:00:00Z,2025-12-15T18:05:00Z,2025-12-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_470,deal_00470,cmp_0229,Company 0229 Opportunity 470,proposal,16219.55,2025-11-01,2025-12-25,owner_06,new_business,false,2025-12-25T18:00:00Z,2025-12-25T18:05:00Z,2025-12-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_471,deal_00471,cmp_0034,Company 0034 Opportunity 471,proposal,5013.49,2025-11-19,2025-12-12,owner_08,new_business,false,2025-12-12T18:00:00Z,2025-12-12T18:05:00Z,2025-12-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_472,deal_00472,cmp_0190,Company 0190 Opportunity 472,proposal,7114.42,2025-11-16,2025-12-12,owner_04,new_business,false,2025-12-12T18:00:00Z,2025-12-12T18:05:00Z,2025-12-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_473,deal_00473,cmp_0088,Company 0088 Opportunity 473,closed_lost,10205.13,2025-11-02,2025-12-23,owner_07,new_business,false,2025-12-23T18:00:00Z,2025-12-23T18:05:00Z,2025-12-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_474,deal_00474,cmp_0238,Company 0238 Opportunity 474,demo,8649.54,2025-11-28,2026-01-03,owner_01,new_business,false,2026-01-03T18:00:00Z,2026-01-03T18:05:00Z,2026-01-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_475,deal_00475,cmp_0072,Company 0072 Opportunity 475,demo,5452.09,2025-11-26,2025-12-23,owner_11,new_business,false,2025-12-23T18:00:00Z,2025-12-23T18:05:00Z,2025-12-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_476,deal_00476,cmp_0089,Company 0089 Opportunity 476,demo,3203.45,2025-11-05,2025-12-19,owner_03,new_business,false,2025-12-19T18:00:00Z,2025-12-19T18:05:00Z,2025-12-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_477,deal_00477,cmp_0139,Company 0139 Opportunity 477,closed_won,5187.48,2025-11-11,2025-11-30,owner_09,new_business,true,2025-11-30T18:00:00Z,2025-11-30T18:05:00Z,2025-11-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_478,deal_00478,cmp_0143,Company 0143 Opportunity 478,closed_lost,1802.9,2025-11-08,2025-11-27,owner_03,new_business,false,2025-11-27T18:00:00Z,2025-11-27T18:05:00Z,2025-11-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_479,deal_00479,cmp_0250,Company 0250 Opportunity 479,qualification,3281.78,2025-11-22,2025-12-02,owner_08,new_business,false,2025-12-02T18:00:00Z,2025-12-02T18:05:00Z,2025-12-02T18:10:00Z
org_northstar_001,hubspot,hub_deal_480,deal_00480,cmp_0149,Company 0149 Opportunity 480,closed_lost,9806.86,2025-11-05,2025-11-27,owner_01,new_business,false,2025-11-27T18:00:00Z,2025-11-27T18:05:00Z,2025-11-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_481,deal_00481,cmp_0158,Company 0158 Opportunity 481,proposal,8136.71,2025-11-21,2025-12-08,owner_02,new_business,false,2025-12-08T18:00:00Z,2025-12-08T18:05:00Z,2025-12-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_482,deal_00482,cmp_0067,Company 0067 Opportunity 482,proposal,2848.33,2025-11-17,2025-12-12,owner_07,new_business,false,2025-12-12T18:00:00Z,2025-12-12T18:05:00Z,2025-12-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_483,deal_00483,cmp_0127,Company 0127 Opportunity 483,proposal,21737.8,2025-11-07,2025-12-04,owner_08,new_business,false,2025-12-04T18:00:00Z,2025-12-04T18:05:00Z,2025-12-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_484,deal_00484,cmp_0144,Company 0144 Opportunity 484,proposal,12958.69,2025-11-18,2025-12-16,owner_12,new_business,false,2025-12-16T18:00:00Z,2025-12-16T18:05:00Z,2025-12-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_485,deal_00485,cmp_0122,Company 0122 Opportunity 485,closed_lost,10267.7,2025-11-27,2025-12-19,owner_02,new_business,false,2025-12-19T18:00:00Z,2025-12-19T18:05:00Z,2025-12-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_486,deal_00486,cmp_0197,Company 0197 Opportunity 486,qualification,6319.14,2025-11-25,2025-12-11,owner_12,new_business,false,2025-12-11T18:00:00Z,2025-12-11T18:05:00Z,2025-12-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_487,deal_00487,cmp_0137,Company 0137 Opportunity 487,demo,8775.49,2025-11-03,2025-12-08,owner_03,new_business,false,2025-12-08T18:00:00Z,2025-12-08T18:05:00Z,2025-12-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_488,deal_00488,cmp_0187,Company 0187 Opportunity 488,demo,7234.54,2025-11-28,2025-12-08,owner_10,new_business,false,2025-12-08T18:00:00Z,2025-12-08T18:05:00Z,2025-12-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_489,deal_00489,cmp_0248,Company 0248 Opportunity 489,proposal,5877.86,2025-11-18,2025-12-04,owner_09,new_business,false,2025-12-04T18:00:00Z,2025-12-04T18:05:00Z,2025-12-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_490,deal_00490,cmp_0103,Company 0103 Opportunity 490,closed_won,16520.0,2025-11-27,2026-01-14,owner_05,new_business,true,2026-01-14T18:00:00Z,2026-01-14T18:05:00Z,2026-01-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_491,deal_00491,cmp_0032,Company 0032 Opportunity 491,proposal,4102.25,2025-11-24,2025-12-13,owner_12,new_business,false,2025-12-13T18:00:00Z,2025-12-13T18:05:00Z,2025-12-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_492,deal_00492,cmp_0006,Company 0006 Opportunity 492,closed_won,7591.73,2025-11-10,2025-12-03,owner_06,new_business,true,2025-12-03T18:00:00Z,2025-12-03T18:05:00Z,2025-12-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_493,deal_00493,cmp_0239,Company 0239 Opportunity 493,closed_lost,6825.25,2025-11-25,2025-12-11,owner_06,new_business,false,2025-12-11T18:00:00Z,2025-12-11T18:05:00Z,2025-12-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_494,deal_00494,cmp_0056,Company 0056 Opportunity 494,closed_won,8570.37,2025-11-09,2025-12-15,owner_03,new_business,true,2025-12-15T18:00:00Z,2025-12-15T18:05:00Z,2025-12-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_495,deal_00495,cmp_0066,Company 0066 Opportunity 495,closed_won,13036.31,2025-11-11,2025-11-19,owner_06,new_business,true,2025-11-19T18:00:00Z,2025-11-19T18:05:00Z,2025-11-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_496,deal_00496,cmp_0073,Company 0073 Opportunity 496,qualification,8466.39,2025-11-11,2026-01-03,owner_07,new_business,false,2026-01-03T18:00:00Z,2026-01-03T18:05:00Z,2026-01-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_497,deal_00497,cmp_0092,Company 0092 Opportunity 497,qualification,7335.39,2025-11-11,2025-12-27,owner_10,new_business,false,2025-12-27T18:00:00Z,2025-12-27T18:05:00Z,2025-12-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_498,deal_00498,cmp_0021,Company 0021 Opportunity 498,demo,5750.69,2025-11-17,2025-11-27,owner_03,new_business,false,2025-11-27T18:00:00Z,2025-11-27T18:05:00Z,2025-11-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_499,deal_00499,cmp_0078,Company 0078 Opportunity 499,closed_won,7496.49,2025-11-04,2025-12-14,owner_06,new_business,true,2025-12-14T18:00:00Z,2025-12-14T18:05:00Z,2025-12-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_500,deal_00500,cmp_0183,Company 0183 Opportunity 500,qualification,5909.71,2025-11-11,2025-11-23,owner_09,new_business,false,2025-11-23T18:00:00Z,2025-11-23T18:05:00Z,2025-11-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_501,deal_00501,cmp_0214,Company 0214 Opportunity 501,qualification,10278.73,2025-11-21,2025-12-23,owner_02,new_business,false,2025-12-23T18:00:00Z,2025-12-23T18:05:00Z,2025-12-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_502,deal_00502,cmp_0134,Company 0134 Opportunity 502,closed_won,9371.43,2025-11-08,2025-11-30,owner_08,new_business,true,2025-11-30T18:00:00Z,2025-11-30T18:05:00Z,2025-11-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_503,deal_00503,cmp_0022,Company 0022 Opportunity 503,demo,4545.39,2025-11-02,2025-11-23,owner_11,new_business,false,2025-11-23T18:00:00Z,2025-11-23T18:05:00Z,2025-11-23T18:10:00Z
org_northstar_001,hubspot,hub_deal_504,deal_00504,cmp_0203,Company 0203 Opportunity 504,closed_lost,5507.63,2025-11-01,2025-12-10,owner_04,new_business,false,2025-12-10T18:00:00Z,2025-12-10T18:05:00Z,2025-12-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_505,deal_00505,cmp_0019,Company 0019 Opportunity 505,qualification,5143.16,2025-11-07,2025-11-28,owner_06,new_business,false,2025-11-28T18:00:00Z,2025-11-28T18:05:00Z,2025-11-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_506,deal_00506,cmp_0261,Company 0261 Opportunity 506,demo,8983.29,2025-11-27,2025-12-14,owner_12,new_business,false,2025-12-14T18:00:00Z,2025-12-14T18:05:00Z,2025-12-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_507,deal_00507,cmp_0145,Company 0145 Opportunity 507,closed_lost,4015.98,2025-12-09,2026-01-20,owner_10,new_business,false,2026-01-20T18:00:00Z,2026-01-20T18:05:00Z,2026-01-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_508,deal_00508,cmp_0132,Company 0132 Opportunity 508,proposal,4492.53,2025-12-11,2025-12-30,owner_08,new_business,false,2025-12-30T18:00:00Z,2025-12-30T18:05:00Z,2025-12-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_509,deal_00509,cmp_0015,Company 0015 Opportunity 509,closed_lost,4384.66,2025-12-15,2026-01-29,owner_07,new_business,false,2026-01-29T18:00:00Z,2026-01-29T18:05:00Z,2026-01-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_510,deal_00510,cmp_0055,Company 0055 Opportunity 510,closed_won,7801.83,2025-12-24,2026-01-13,owner_12,new_business,true,2026-01-13T18:00:00Z,2026-01-13T18:05:00Z,2026-01-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_511,deal_00511,cmp_0110,Company 0110 Opportunity 511,qualification,7194.72,2025-12-19,2026-01-14,owner_05,new_business,false,2026-01-14T18:00:00Z,2026-01-14T18:05:00Z,2026-01-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_512,deal_00512,cmp_0112,Company 0112 Opportunity 512,closed_won,4330.05,2025-12-17,2025-12-25,owner_06,new_business,true,2025-12-25T18:00:00Z,2025-12-25T18:05:00Z,2025-12-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_513,deal_00513,cmp_0106,Company 0106 Opportunity 513,proposal,5623.87,2025-12-16,2026-02-07,owner_03,new_business,false,2026-02-07T18:00:00Z,2026-02-07T18:05:00Z,2026-02-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_514,deal_00514,cmp_0252,Company 0252 Opportunity 514,demo,4958.68,2025-12-16,2026-01-27,owner_03,new_business,false,2026-01-27T18:00:00Z,2026-01-27T18:05:00Z,2026-01-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_515,deal_00515,cmp_0050,Company 0050 Opportunity 515,closed_won,3619.93,2025-12-02,2026-01-01,owner_06,new_business,true,2026-01-01T18:00:00Z,2026-01-01T18:05:00Z,2026-01-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_516,deal_00516,cmp_0039,Company 0039 Opportunity 516,proposal,4659.53,2025-12-09,2026-01-11,owner_04,new_business,false,2026-01-11T18:00:00Z,2026-01-11T18:05:00Z,2026-01-11T18:10:00Z
org_northstar_001,hubspot,hub_deal_517,deal_00517,cmp_0062,Company 0062 Opportunity 517,qualification,4247.13,2025-12-21,2026-02-13,owner_12,new_business,false,2026-02-13T18:00:00Z,2026-02-13T18:05:00Z,2026-02-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_518,deal_00518,cmp_0121,Company 0121 Opportunity 518,proposal,2892.36,2025-12-15,2026-01-28,owner_08,new_business,false,2026-01-28T18:00:00Z,2026-01-28T18:05:00Z,2026-01-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_519,deal_00519,cmp_0033,Company 0033 Opportunity 519,closed_won,2483.51,2025-12-24,2026-02-13,owner_08,new_business,true,2026-02-13T18:00:00Z,2026-02-13T18:05:00Z,2026-02-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_520,deal_00520,cmp_0212,Company 0212 Opportunity 520,qualification,7777.7,2025-12-06,2025-12-13,owner_05,new_business,false,2025-12-13T18:00:00Z,2025-12-13T18:05:00Z,2025-12-13T18:10:00Z
org_northstar_001,hubspot,hub_deal_521,deal_00521,cmp_0013,Company 0013 Opportunity 521,demo,3815.13,2025-12-22,2026-01-15,owner_01,new_business,false,2026-01-15T18:00:00Z,2026-01-15T18:05:00Z,2026-01-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_522,deal_00522,cmp_0023,Company 0023 Opportunity 522,closed_lost,7238.92,2025-12-28,2026-02-09,owner_04,new_business,false,2026-02-09T18:00:00Z,2026-02-09T18:05:00Z,2026-02-09T18:10:00Z
org_northstar_001,hubspot,hub_deal_523,deal_00523,cmp_0025,Company 0025 Opportunity 523,closed_won,2985.78,2025-12-10,2026-01-09,owner_09,new_business,true,2026-01-09T18:00:00Z,2026-01-09T18:05:00Z,2026-01-09T18:10:00Z
org_northstar_001,hubspot,hub_deal_524,deal_00524,cmp_0084,Company 0084 Opportunity 524,demo,3755.54,2025-12-12,2026-01-30,owner_07,new_business,false,2026-01-30T18:00:00Z,2026-01-30T18:05:00Z,2026-01-30T18:10:00Z
org_northstar_001,hubspot,hub_deal_525,deal_00525,cmp_0090,Company 0090 Opportunity 525,proposal,8069.98,2025-12-19,2026-01-20,owner_11,new_business,false,2026-01-20T18:00:00Z,2026-01-20T18:05:00Z,2026-01-20T18:10:00Z
org_northstar_001,hubspot,hub_deal_526,deal_00526,cmp_0254,Company 0254 Opportunity 526,closed_lost,3559.93,2025-12-22,2026-02-01,owner_03,new_business,false,2026-02-01T18:00:00Z,2026-02-01T18:05:00Z,2026-02-01T18:10:00Z
org_northstar_001,hubspot,hub_deal_527,deal_00527,cmp_0171,Company 0171 Opportunity 527,demo,10510.26,2025-12-12,2026-01-29,owner_11,new_business,false,2026-01-29T18:00:00Z,2026-01-29T18:05:00Z,2026-01-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_528,deal_00528,cmp_0075,Company 0075 Opportunity 528,demo,13057.0,2025-12-20,2026-01-17,owner_04,new_business,false,2026-01-17T18:00:00Z,2026-01-17T18:05:00Z,2026-01-17T18:10:00Z
org_northstar_001,hubspot,hub_deal_529,deal_00529,cmp_0203,Company 0203 Opportunity 529,qualification,6269.75,2025-12-03,2026-01-05,owner_05,new_business,false,2026-01-05T18:00:00Z,2026-01-05T18:05:00Z,2026-01-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_530,deal_00530,cmp_0282,Company 0282 Opportunity 530,proposal,5912.74,2025-12-22,2026-01-08,owner_06,new_business,false,2026-01-08T18:00:00Z,2026-01-08T18:05:00Z,2026-01-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_531,deal_00531,cmp_0281,Company 0281 Opportunity 531,closed_lost,3989.78,2025-12-13,2026-01-22,owner_07,new_business,false,2026-01-22T18:00:00Z,2026-01-22T18:05:00Z,2026-01-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_532,deal_00532,cmp_0055,Company 0055 Opportunity 532,demo,10499.47,2025-12-08,2026-01-24,owner_02,new_business,false,2026-01-24T18:00:00Z,2026-01-24T18:05:00Z,2026-01-24T18:10:00Z
org_northstar_001,hubspot,hub_deal_533,deal_00533,cmp_0254,Company 0254 Opportunity 533,proposal,3983.16,2025-12-05,2025-12-16,owner_04,new_business,false,2025-12-16T18:00:00Z,2025-12-16T18:05:00Z,2025-12-16T18:10:00Z
org_northstar_001,hubspot,hub_deal_534,deal_00534,cmp_0278,Company 0278 Opportunity 534,demo,3869.68,2025-12-21,2026-01-03,owner_11,new_business,false,2026-01-03T18:00:00Z,2026-01-03T18:05:00Z,2026-01-03T18:10:00Z
org_northstar_001,hubspot,hub_deal_535,deal_00535,cmp_0037,Company 0037 Opportunity 535,qualification,5352.56,2025-12-03,2025-12-26,owner_07,new_business,false,2025-12-26T18:00:00Z,2025-12-26T18:05:00Z,2025-12-26T18:10:00Z
org_northstar_001,hubspot,hub_deal_536,deal_00536,cmp_0006,Company 0006 Opportunity 536,closed_won,5251.1,2025-12-23,2026-02-06,owner_07,new_business,true,2026-02-06T18:00:00Z,2026-02-06T18:05:00Z,2026-02-06T18:10:00Z
org_northstar_001,hubspot,hub_deal_537,deal_00537,cmp_0245,Company 0245 Opportunity 537,closed_lost,14767.05,2025-12-21,2026-02-05,owner_06,new_business,false,2026-02-05T18:00:00Z,2026-02-05T18:05:00Z,2026-02-05T18:10:00Z
org_northstar_001,hubspot,hub_deal_538,deal_00538,cmp_0016,Company 0016 Opportunity 538,closed_lost,16925.89,2025-12-09,2026-01-29,owner_07,new_business,false,2026-01-29T18:00:00Z,2026-01-29T18:05:00Z,2026-01-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_539,deal_00539,cmp_0180,Company 0180 Opportunity 539,closed_lost,2567.67,2025-12-22,2026-01-29,owner_02,new_business,false,2026-01-29T18:00:00Z,2026-01-29T18:05:00Z,2026-01-29T18:10:00Z
org_northstar_001,hubspot,hub_deal_540,deal_00540,cmp_0244,Company 0244 Opportunity 540,closed_won,1453.3,2025-12-09,2026-01-19,owner_11,new_business,true,2026-01-19T18:00:00Z,2026-01-19T18:05:00Z,2026-01-19T18:10:00Z
org_northstar_001,hubspot,hub_deal_541,deal_00541,cmp_0049,Company 0049 Opportunity 541,demo,7217.04,2025-12-15,2026-01-15,owner_06,new_business,false,2026-01-15T18:00:00Z,2026-01-15T18:05:00Z,2026-01-15T18:10:00Z
org_northstar_001,hubspot,hub_deal_542,deal_00542,cmp_0159,Company 0159 Opportunity 542,demo,6758.48,2025-12-18,2026-02-08,owner_11,new_business,false,2026-02-08T18:00:00Z,2026-02-08T18:05:00Z,2026-02-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_543,deal_00543,cmp_0066,Company 0066 Opportunity 543,closed_lost,3682.49,2025-12-19,2026-02-07,owner_09,new_business,false,2026-02-07T18:00:00Z,2026-02-07T18:05:00Z,2026-02-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_544,deal_00544,cmp_0025,Company 0025 Opportunity 544,closed_won,6118.77,2025-12-09,2026-01-22,owner_08,new_business,true,2026-01-22T18:00:00Z,2026-01-22T18:05:00Z,2026-01-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_545,deal_00545,cmp_0151,Company 0151 Opportunity 545,closed_won,7089.95,2025-12-28,2026-01-14,owner_11,new_business,true,2026-01-14T18:00:00Z,2026-01-14T18:05:00Z,2026-01-14T18:10:00Z
org_northstar_001,hubspot,hub_deal_546,deal_00546,cmp_0080,Company 0080 Opportunity 546,closed_won,5925.08,2025-12-27,2026-01-07,owner_12,new_business,true,2026-01-07T18:00:00Z,2026-01-07T18:05:00Z,2026-01-07T18:10:00Z
org_northstar_001,hubspot,hub_deal_547,deal_00547,cmp_0091,Company 0091 Opportunity 547,closed_won,3813.51,2025-12-25,2026-01-25,owner_11,new_business,true,2026-01-25T18:00:00Z,2026-01-25T18:05:00Z,2026-01-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_548,deal_00548,cmp_0299,Company 0299 Opportunity 548,closed_won,5041.78,2025-12-28,2026-02-04,owner_02,new_business,true,2026-02-04T18:00:00Z,2026-02-04T18:05:00Z,2026-02-04T18:10:00Z
org_northstar_001,hubspot,hub_deal_549,deal_00549,cmp_0052,Company 0052 Opportunity 549,closed_won,2460.25,2025-12-06,2025-12-21,owner_12,new_business,true,2025-12-21T18:00:00Z,2025-12-21T18:05:00Z,2025-12-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_550,deal_00550,cmp_0221,Company 0221 Opportunity 550,proposal,6921.28,2025-12-01,2026-01-22,owner_08,new_business,false,2026-01-22T18:00:00Z,2026-01-22T18:05:00Z,2026-01-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_551,deal_00551,cmp_0018,Company 0018 Opportunity 551,closed_lost,17380.25,2025-12-09,2026-01-12,owner_08,new_business,false,2026-01-12T18:00:00Z,2026-01-12T18:05:00Z,2026-01-12T18:10:00Z
org_northstar_001,hubspot,hub_deal_552,deal_00552,cmp_0206,Company 0206 Opportunity 552,demo,3917.79,2025-12-17,2026-01-08,owner_10,new_business,false,2026-01-08T18:00:00Z,2026-01-08T18:05:00Z,2026-01-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_553,deal_00553,cmp_0096,Company 0096 Opportunity 553,proposal,6658.65,2026-01-22,2026-02-10,owner_11,new_business,false,2026-02-10T18:00:00Z,2026-02-10T18:05:00Z,2026-02-10T18:10:00Z
org_northstar_001,hubspot,hub_deal_554,deal_00554,cmp_0095,Company 0095 Opportunity 554,closed_won,2853.92,2026-01-19,2026-02-21,owner_07,new_business,true,2026-02-21T18:00:00Z,2026-02-21T18:05:00Z,2026-02-21T18:10:00Z
org_northstar_001,hubspot,hub_deal_555,deal_00555,cmp_0006,Company 0006 Opportunity 555,qualification,2010.88,2026-01-12,2026-01-22,owner_10,new_business,false,2026-01-22T18:00:00Z,2026-01-22T18:05:00Z,2026-01-22T18:10:00Z
org_northstar_001,hubspot,hub_deal_556,deal_00556,cmp_0272,Company 0272 Opportunity 556,demo,4792.73,2026-01-01,2026-01-27,owner_08,new_business,false,2026-01-27T18:00:00Z,2026-01-27T18:05:00Z,2026-01-27T18:10:00Z
org_northstar_001,hubspot,hub_deal_557,deal_00557,cmp_0110,Company 0110 Opportunity 557,closed_lost,4333.22,2026-01-07,2026-02-25,owner_09,new_business,false,2026-02-25T18:00:00Z,2026-02-25T18:05:00Z,2026-02-25T18:10:00Z
org_northstar_001,hubspot,hub_deal_558,deal_00558,cmp_0278,Company 0278 Opportunity 558,closed_won,2927.38,2026-01-28,2026-02-08,owner_02,new_business,true,2026-02-08T18:00:00Z,2026-02-08T18:05:00Z,2026-02-08T18:10:00Z
org_northstar_001,hubspot,hub_deal_559,deal_00559,cmp_0245,Company 0245 Opportunity 559,demo,7362.99,2026-01-17,2026-01-28,owner_11,new_business,false,2026-01-28T18:00:00Z,2026-01-28T18:05:00Z,2026-01-28T18:10:00Z
org_northstar_001,hubspot,hub_deal_560,deal_00560,cmp_0186,Company 0186 Opportunity 560,closed_lost,3182.12,2026-01-08,2026-01-31,owner_07,new_business,false,2026-01-31T18:00:00Z,2026-01-31T18:05:00Z,2026-01-31T18:10:00Z
